partida_id,rodada,data,hora,mandante,visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado
6871,37,2019-12-04,21:30:00,Sao Paulo,Internacional,M. Longo de Araújo,J. Mannarino,Sao Paulo, Morumbi,2,1,SP,RS
6872,37,2019-12-05,19:15:00,Gremio,Cruzeiro,Renato Gaúcho,A. Batista,Gremio,Arena do Grêmio,2,0,RS,MG
6873,37,2019-12-05,19:17:00,Palmeiras,Goias,A. Lopes dos Santos,N. da Silveira Júnior,Palmeiras,Estádio Brinco de Ouro,5,1,SP,GO
6874,37,2019-12-05,19:19:00,Bahia,Vasco,R. Machado Marques,V. Luxemburgo da Silva,-,Itaipava Arena Fonte Nova,1,1,BA,RJ
6875,37,2019-12-05,20:03:00,Flamengo,Avai,J. Pinheiro de Jesus,E. Spinassé Camillato,Flamengo, Maracanã,6,1,RJ,SC
6876,38,2019-12-08,16:00:00,Corinthians,Fluminense,Coelho,M. de Oliveira,Fluminense,Neo Química Arena,1,2,SP,RJ
6877,38,2019-12-08,16:02:00,Santos,Flamengo,J. Sampaoli Moya,J. Pinheiro de Jesus,Santos,Estádio Urbano Caldeira,4,0,SP,RJ
6878,38,2019-12-08,16:00:00,Botafogo-RJ,Ceara,A. Valentim do Carmo Neto,A. Fucks,-,Estádio Nilton Santos,1,1,RJ,CE
6879,38,2019-12-08,16:01:00,CSA,Sao Paulo,G. Santos Vasconcelo,F. Diniz Silva,Sao Paulo,Estádio Rei Pelé,1,2,AL,SP
6880,38,2019-12-08,16:00:00,Internacional,Atletico-MG,J. Mannarino,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,2,1,RS,MG
6881,38,2019-12-08,16:01:00,Cruzeiro,Palmeiras,A. Batista,A. Lopes dos Santos,Palmeiras, Mineirão,0,2,MG,SP
6882,38,2019-12-08,16:01:00,Goias,Gremio,N. da Silveira Júnior,Renato Gaúcho,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),3,2,GO,RS
6883,38,2019-12-08,16:01:00,Vasco,Chapecoense,V. Luxemburgo da Silva,M. dos Santos Gonçalves,-, Maracanã,1,1,RJ,SC
6884,38,2019-12-08,16:08:00,Avai,Athletico-PR,E. Spinassé Camillato,E. de Barros,-,  Ressacada,0,0,SC,PR
6885,38,2019-12-08,16:01:00,Fortaleza,Bahia,R. Ceni,R. Machado Marques,Fortaleza,Arena Castelão,2,1,CE,BA
6886,1,2020-08-08,19:00:00,Fortaleza,Athletico-PR,R. Ceni,D. Silvestre Júnior,Athletico-PR,Arena Castelão,0,2,CE,PR
6887,1,2020-08-08,10:57:00,Coritiba,Internacional,E. de Souza Barroca,E. Coudet,Internacional, Couto Pereira,0,1,PR,RS
6888,1,2020-08-08,10:40:00,Sport,Ceara,D. Pollo Barioni,A. Ferreira,Sport,Adelmar da Costa Carvalho,3,2,PE,CE
6889,1,2020-08-09,16:02:00,Santos,Bragantino,A. Stival,F. de Oliveira Conceição,-,Estádio Urbano Caldeira,1,1,SP,SP
6890,1,2020-08-09,16:00:00,Flamengo,Atletico-MG,D. Torrent Font,J. Sampaoli Moya,Atletico-MG, Maracanã,0,1,RJ,MG
6891,1,2020-08-09,19:00:00,Gremio,Fluminense,Renato Gaúcho,O. Hellmann,Gremio,Arena do Grêmio,1,0,RS,RJ
6896,2,2020-08-12,09:43:00,Athletico-PR,Goias,D. Silvestre Júnior,N. da Silveira Júnior,Athletico-PR,Estádio Joaquim Américo Guimarães,2,1,PR,GO
6897,2,2020-08-12,19:16:00,Atletico-MG,Corinthians,J. Sampaoli Moya,T. Retzalff Nunes,Atletico-MG, Mineirão,3,2,MG,SP
6898,2,2020-08-12,19:15:00,Bragantino,Botafogo-RJ,F. de Oliveira Conceição,P. Autuori de Mello,-,Nabizão,1,1,SP,RJ
6899,2,2020-08-12,20:30:00,Bahia,Coritiba,R. Machado Marques,E. de Souza Barroca,Bahia,Estádio de Pituaçu,1,0,BA,PR
6900,2,2020-08-12,20:31:00,Atletico-GO,Flamengo,V. Carmo Mancini,D. Torrent Font,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,3,0,GO,RJ
6901,2,2020-08-12,21:30:00,Ceara,Gremio,A. Ferreira,Renato Gaúcho,-,Arena Castelão,1,1,CE,RS
6902,2,2020-08-12,21:30:00,Fluminense,Palmeiras,O. Hellmann,V. Luxemburgo da Silva,-, Maracanã,1,1,RJ,SP
6903,2,2020-08-13,19:16:00,Sao Paulo,Fortaleza,F. Diniz Silva,R. Ceni,Sao Paulo, Morumbi,1,0,SP,CE
6904,2,2020-08-13,19:32:00,Internacional,Santos,E. Coudet,A. Stival,Internacional,Estádio José Pinheiro Borda,2,0,RS,SP
6905,2,2020-08-13,20:00:00,Vasco,Sport,R. Menezes Hubner,D. Pollo Barioni,Vasco,Estádio Vasco da Gama,2,0,RJ,PE
6906,3,2020-08-15,19:00:00,Gremio,Corinthians,Renato Gaúcho,T. Retzalff Nunes,-,Arena do Grêmio,0,0,RS,SP
6907,3,2020-08-15,12:57:00,Coritiba,Flamengo,E. de Souza Barroca,D. Torrent Font,Flamengo, Couto Pereira,0,1,PR,RJ
6908,3,2020-08-15,21:30:00,Palmeiras,Goias,V. Luxemburgo da Silva,N. da Silveira Júnior,-,Allianz Parque,1,1,SP,GO
6909,3,2020-08-16,11:01:00,Atletico-MG,Ceara,J. Sampaoli Moya,A. Ferreira,Atletico-MG, Mineirão,2,0,MG,CE
6910,3,2020-08-16,16:00:00,Bahia,Bragantino,R. Machado Marques,F. de Oliveira Conceição,Bahia,Estádio de Pituaçu,2,1,BA,SP
6911,3,2020-08-16,16:00:00,Vasco,Sao Paulo,R. Menezes Hubner,F. Diniz Silva,Vasco,Estádio Vasco da Gama,2,1,RJ,SP
6912,3,2020-08-16,18:00:00,Fluminense,Internacional,O. Hellmann,E. Coudet,Fluminense, Maracanã,2,1,RJ,RS
6913,3,2020-08-16,19:00:00,Atletico-GO,Sport,V. Carmo Mancini,D. Pollo Barioni,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,PE
6914,3,2020-08-16,19:30:00,Fortaleza,Botafogo-RJ,R. Ceni,P. Autuori de Mello,-,Arena Castelão,0,0,CE,RJ
6915,3,2020-08-16,19:46:00,Santos,Athletico-PR,A. Stival,L. Silvestre,Santos,Estádio Urbano Caldeira,3,1,SP,PR
6916,4,2020-08-19,19:15:00,Flamengo,Gremio,D. Torrent Font,Renato Gaúcho,-, Maracanã,1,1,RJ,RS
6917,4,2020-08-19,19:15:00,Bragantino,Fluminense,F. de Oliveira Conceição,O. Hellmann,Bragantino,Nabizão,2,1,SP,RJ
6918,4,2020-08-19,19:31:00,Athletico-PR,Palmeiras,D. Silvestre Júnior,V. Luxemburgo da Silva,Palmeiras,Estádio Joaquim Américo Guimarães,0,1,PR,SP
6919,4,2020-08-19,20:31:00,Goias,Fortaleza,N. da Silveira Júnior,R. Ceni,Fortaleza,Estádio da Serrinha,1,3,GO,CE
6920,4,2020-08-19,20:29:00,Internacional,Atletico-GO,E. Coudet,V. Carmo Mancini,Internacional,Estádio José Pinheiro Borda,3,0,RS,GO
6921,4,2020-08-19,21:30:00,Corinthians,Coritiba,T. Retzalff Nunes,E. de Souza Barroca,Corinthians,Neo Química Arena,3,1,SP,PR
6922,4,2020-08-19,21:30:00,Botafogo-RJ,Atletico-MG,P. Autuori de Mello,J. Sampaoli Moya,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,MG
6923,4,2020-08-20,19:15:00,Sport,Santos,D. Pollo Barioni,A. Stival,Santos,Adelmar da Costa Carvalho,0,1,PE,SP
6924,4,2020-08-20,20:00:00,Ceara,Vasco,A. Ferreira,R. Menezes Hubner,Vasco,Arena Castelão,0,3,CE,RJ
6925,4,2020-08-20,20:00:00,Sao Paulo,Bahia,F. Diniz Silva,R. Machado Marques,-, Morumbi,1,1,SP,BA
6926,5,2020-08-22,16:00:00,Athletico-PR,Fluminense,L. Porto Siqueira,O. Hellmann,Fluminense,Estádio Joaquim Américo Guimarães,0,1,PR,RJ
6927,5,2020-08-22,18:59:00,Internacional,Atletico-MG,E. Coudet,J. Sampaoli Moya,Internacional,Estádio José Pinheiro Borda,1,0,RS,MG
6928,5,2020-08-22,21:00:00,Goias,Atletico-GO,G. Ramos da Silva,V. Carmo Mancini,Goias,Estádio da Serrinha,2,0,GO,GO
6929,5,2020-08-23,11:03:00,Flamengo,Botafogo-RJ,D. Torrent Font,P. Autuori de Mello,-, Maracanã,1,1,RJ,RJ
6930,5,2020-08-23,16:00:00,Vasco,Gremio,R. Menezes Hubner,Renato Gaúcho,-,Estádio Vasco da Gama,0,0,RJ,RS
6931,5,2020-08-23,16:02:00,Palmeiras,Santos,V. Luxemburgo da Silva,A. Stival,Palmeiras, Morumbi,2,1,SP,SP
6932,5,2020-08-23,16:01:00,Bragantino,Coritiba,F. de Oliveira Conceição,M. Santos Batista Júnior,Coritiba,Nabizão,1,2,SP,PR
6933,5,2020-08-23,18:59:00,Sport,Sao Paulo,D. Pollo Barioni,F. Diniz Silva,Sao Paulo,Adelmar da Costa Carvalho,0,1,PE,SP
6934,5,2020-08-23,20:00:00,Ceara,Bahia,A. Ferreira,R. Machado Marques,Ceara,Arena Castelão,2,0,CE,BA
6935,5,2020-08-26,21:30:00,Corinthians,Fortaleza,T. Retzalff Nunes,R. Ceni,-,Neo Química Arena,1,1,SP,CE
6936,11,2020-08-26,19:00:00,Sao Paulo,Athletico-PR,F. Diniz Silva,D. Silvestre Júnior,Sao Paulo, Morumbi,1,0,SP,PR
6946,6,2020-08-29,17:00:00,Botafogo-RJ,Internacional,P. Autuori de Mello,E. Coudet,Internacional,Estádio Nilton Santos,0,2,RJ,RS
6947,6,2020-08-29,19:00:00,Fluminense,Vasco,O. Hellmann,R. Menezes Hubner,Fluminense, Maracanã,2,1,RJ,RJ
6948,6,2020-08-29,19:00:00,Bahia,Palmeiras,R. Machado Marques,V. Luxemburgo da Silva,-,Estádio de Pituaçu,1,1,BA,SP
6949,6,2020-08-29,21:00:00,Fortaleza,Bragantino,R. Ceni,F. de Oliveira Conceição,Fortaleza,Arena Castelão,3,0,CE,SP
6950,6,2020-08-30,11:00:00,Sao Paulo,Corinthians,F. Diniz Silva,T. Retzalff Nunes,Sao Paulo, Morumbi,2,1,SP,SP
6951,6,2020-08-30,16:01:00,Coritiba,Sport,J. de Amorim Campos,J. Ribeiro Ventura,Coritiba, Couto Pereira,1,0,PR,PE
6952,6,2020-08-30,16:00:00,Santos,Flamengo,A. Stival,D. Torrent Font,Flamengo,Estádio Urbano Caldeira,0,1,SP,RJ
6953,6,2020-08-30,18:01:00,Atletico-GO,Ceara,V. Carmo Mancini,A. Ferreira,Ceara,Estádio Olímpico Pedro Ludovico Teixeira,0,2,GO,CE
6956,7,2020-09-02,19:02:00,Ceara,Fortaleza,A. Ferreira,R. Ceni,Ceara,Arena Castelão,1,0,CE,CE
6957,7,2020-09-02,19:15:00,Fluminense,Atletico-GO,O. Hellmann,V. Carmo Mancini,-, Maracanã,1,1,RJ,GO
6958,7,2020-09-02,19:16:00,Goias,Corinthians,T. Mendes Larghi,T. Retzalff Nunes,Corinthians,Estádio da Serrinha,1,2,GO,SP
6959,7,2020-09-02,20:30:00,Botafogo-RJ,Coritiba,P. Autuori de Mello,J. de Amorim Campos,-,Estádio Nilton Santos,0,0,RJ,PR
6960,7,2020-09-02,20:31:00,Athletico-PR,Bragantino,E. de Barros,M. Freitas Rocha da Silva,-,Estádio Joaquim Américo Guimarães,1,1,PR,SP
6961,7,2020-09-02,20:30:00,Bahia,Flamengo,R. Machado Marques,D. Torrent Font,Flamengo,Estádio de Pituaçu,3,5,BA,RJ
6962,7,2020-09-02,21:29:00,Palmeiras,Internacional,V. Luxemburgo da Silva,E. Coudet,-,Allianz Parque,1,1,SP,RS
6963,7,2020-09-02,21:29:00,Santos,Vasco,A. Stival,R. Menezes Hubner,-,Estádio Urbano Caldeira,2,2,SP,RJ
6964,7,2020-09-03,19:01:00,Gremio,Sport,Renato Gaúcho,J. Ribeiro Ventura,Sport,Arena do Grêmio,1,2,RS,PE
6965,7,2020-09-03,20:00:00,Atletico-MG,Sao Paulo,J. Sampaoli Moya,F. Diniz Silva,Atletico-MG, Mineirão,3,0,MG,SP
6966,8,2020-09-05,16:59:00,Flamengo,Fortaleza,D. Torrent Font,R. Ceni,Flamengo, Maracanã,2,1,RJ,CE
6967,8,2020-09-05,19:00:00,Corinthians,Botafogo-RJ,T. Retzalff Nunes,P. Autuori de Mello,-,Neo Química Arena,2,2,SP,RJ
6968,8,2020-09-05,13:00:00,Ceara,Santos,A. Ferreira,A. Stival,Santos,Arena Castelão,0,1,CE,SP
6969,8,2020-09-06,11:01:00,Bragantino,Palmeiras,M. Nogueira Barbieri,V. Luxemburgo da Silva,Palmeiras,Nabizão,1,2,SP,SP
6970,8,2020-09-06,16:00:00,Internacional,Bahia,E. Coudet,C. Prates,-,Estádio José Pinheiro Borda,2,2,RS,BA
6971,8,2020-09-06,16:01:00,Sao Paulo,Fluminense,F. Diniz Silva,O. Hellmann,Sao Paulo, Morumbi,3,1,SP,RJ
6972,8,2020-09-06,18:00:00,Vasco,Athletico-PR,R. Menezes Hubner,E. de Barros,Vasco,Estádio Vasco da Gama,1,0,RJ,PR
6973,8,2020-09-06,18:59:00,Atletico-GO,Gremio,V. Carmo Mancini,Renato Gaúcho,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,RS
6974,8,2020-09-06,20:32:00,Sport,Goias,J. Ribeiro Ventura,T. Mendes Larghi,Sport,Adelmar da Costa Carvalho,2,1,PE,GO
6975,8,2020-09-06,20:32:00,Coritiba,Atletico-MG,J. de Amorim Campos,J. Sampaoli Moya,Atletico-MG, Couto Pereira,0,1,PR,MG
6976,9,2020-09-09,17:30:00,Athletico-PR,Botafogo-RJ,E. de Barros,P. Autuori de Mello,-,Estádio Joaquim Américo Guimarães,1,1,PR,RJ
6977,9,2020-09-09,18:00:00,Fortaleza,Sport,R. Ceni,J. Ribeiro Ventura,Fortaleza,Arena Castelão,1,0,CE,PE
6978,9,2020-09-09,18:03:00,Goias,Coritiba,T. Mendes Larghi,J. de Amorim Campos,-,Estádio da Serrinha,3,3,GO,PR
6979,9,2020-09-09,19:15:00,Sao Paulo,Bragantino,F. Diniz Silva,M. Nogueira Barbieri,-, Morumbi,1,1,SP,SP
6980,9,2020-09-09,21:30:00,Fluminense,Flamengo,O. Hellmann,D. Torrent Font,Flamengo, Maracanã,1,2,RJ,RJ
6981,9,2020-09-09,21:30:00,Santos,Atletico-MG,A. Stival,J. Sampaoli Moya,Santos,Estádio Urbano Caldeira,3,1,SP,MG
6982,9,2020-09-10,19:15:00,Internacional,Ceara,E. Coudet,A. Ferreira,Internacional,Estádio José Pinheiro Borda,2,0,RS,CE
6983,9,2020-09-10,19:14:00,Corinthians,Palmeiras,T. Retzalff Nunes,V. Luxemburgo da Silva,Palmeiras,Neo Química Arena,0,2,SP,SP
6984,9,2020-09-10,19:16:00,Bahia,Gremio,C. Prates,Renato Gaúcho,Gremio,Estádio de Pituaçu,0,2,BA,RS
6985,9,2020-09-10,21:00:00,Vasco,Atletico-GO,R. Menezes Hubner,V. Carmo Mancini,Atletico-GO,Estádio Vasco da Gama,1,2,RJ,GO
6986,10,2020-09-12,16:29:00,Athletico-PR,Coritiba,E. de Barros,J. de Amorim Campos,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,PR
6987,10,2020-09-12,18:59:00,Santos,Sao Paulo,A. Stival,F. Diniz Silva,-,Estádio Urbano Caldeira,2,2,SP,SP
6988,10,2020-09-13,16:00:00,Fluminense,Corinthians,O. Hellmann,Coelho,Fluminense, Maracanã,2,1,RJ,SP
6989,10,2020-09-13,16:00:00,Gremio,Fortaleza,Renato Gaúcho,R. Ceni,-,Arena do Grêmio,1,1,RS,CE
6990,10,2020-09-13,18:00:00,Atletico-MG,Bragantino,J. Desio,M. Nogueira Barbieri,Atletico-MG, Mineirão,2,1,MG,SP
6991,10,2020-09-13,18:00:00,Bahia,Atletico-GO,L. Venker de Menezes,V. Carmo Mancini,Atletico-GO,Estádio de Pituaçu,0,1,BA,GO
6992,10,2020-09-13,18:00:00,Ceara,Flamengo,A. Ferreira,D. Torrent Font,Ceara,Arena Castelão,2,0,CE,RJ
6993,10,2020-09-13,18:01:00,Goias,Internacional,T. Mendes Larghi,E. Coudet,Goias,Estádio da Serrinha,1,0,GO,RS
6994,10,2020-09-13,19:46:00,Palmeiras,Sport,V. Luxemburgo da Silva,J. Ribeiro Ventura,-,Allianz Parque,2,2,SP,PE
6995,10,2020-09-13,20:29:00,Botafogo-RJ,Vasco,P. Autuori de Mello,R. Menezes Hubner,Vasco,Estádio Nilton Santos,2,3,RJ,RJ
6937,11,2020-09-16,21:32:00,Corinthians,Bahia,Coelho,L. Venker de Menezes,Corinthians,Neo Química Arena,3,2,SP,BA
6938,11,2020-09-19,19:01:00,Fortaleza,Internacional,R. Ceni,E. Coudet,Fortaleza,Arena Castelão,1,0,CE,RS
6939,11,2020-09-19,19:01:00,Bragantino,Ceara,M. Nogueira Barbieri,A. Ferreira,Bragantino,Nabizão,4,2,SP,CE
6940,11,2020-09-19,21:00:00,Atletico-GO,Atletico-MG,V. Carmo Mancini,J. Sampaoli Moya,Atletico-MG,Estádio Olímpico Pedro Ludovico Teixeira,3,4,GO,MG
6941,11,2020-09-20,16:00:00,Gremio,Palmeiras,Renato Gaúcho,V. Luxemburgo da Silva,-,Arena do Grêmio,1,1,RS,SP
6942,11,2020-09-20,16:00:00,Coritiba,Vasco,J. de Amorim Campos,T. Kosloski,Coritiba, Couto Pereira,1,0,PR,RJ
6943,11,2020-09-20,18:15:00,Botafogo-RJ,Santos,P. Autuori de Mello,A. Stival,-,Estádio Nilton Santos,0,0,RJ,SP
6944,11,2020-09-20,20:29:00,Sport,Fluminense,J. Ribeiro Ventura,O. Hellmann,Sport,Adelmar da Costa Carvalho,1,0,PE,RJ
6996,12,2020-09-23,21:30:00,Sport,Corinthians,J. Ribeiro Ventura,Coelho,Sport,Adelmar da Costa Carvalho,1,0,PE,SP
6997,12,2020-09-26,18:59:00,Athletico-PR,Bahia,E. de Barros,L. Venker de Menezes,Athletico-PR,Estádio Joaquim Américo Guimarães,1,0,PR,BA
6998,12,2020-09-26,19:00:00,Internacional,Sao Paulo,E. Coudet,F. Diniz Silva,-,Estádio José Pinheiro Borda,1,1,RS,SP
6999,12,2020-09-26,21:00:00,Atletico-MG,Gremio,J. Sampaoli Moya,Renato Gaúcho,Atletico-MG, Mineirão,3,1,MG,RS
7000,12,2020-09-27,11:01:00,Vasco,Bragantino,R. Menezes Hubner,M. Nogueira Barbieri,-,Estádio Vasco da Gama,1,1,RJ,SP
7001,12,2020-09-27,16:22:00,Palmeiras,Flamengo,V. Luxemburgo da Silva,J. Guerrero,-,Allianz Parque,1,1,SP,RJ
7002,12,2020-09-27,18:18:00,Ceara,Goias,A. Ferreira,T. Mendes Larghi,-,Arena Castelão,2,2,CE,GO
7003,12,2020-09-27,18:14:00,Atletico-GO,Botafogo-RJ,V. Carmo Mancini,P. Autuori de Mello,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,RJ
7004,12,2020-09-27,20:30:00,Santos,Fortaleza,A. Stival,R. Ceni,-,Estádio Urbano Caldeira,1,1,SP,CE
7005,12,2020-09-28,20:00:00,Fluminense,Coritiba,O. Hellmann,J. de Amorim Campos,Fluminense,Estádio Nilton Santos,4,0,RJ,PR
6892,1,2020-09-30,21:30:00,Corinthians,Atletico-GO,Coelho,V. Carmo Mancini,-,Neo Química Arena,0,0,SP,GO
6893,1,2020-09-30,21:30:00,Botafogo-RJ,Bahia,P. Autuori de Mello,L. Venker de Menezes,Bahia,Estádio Nilton Santos,1,2,RJ,BA
7006,13,2020-10-03,17:00:00,Gremio,Internacional,Renato Gaúcho,E. Coudet,-,Arena do Grêmio,1,1,RS,RS
7007,13,2020-10-03,19:00:00,Palmeiras,Ceara,V. Luxemburgo da Silva,A. Ferreira,Palmeiras,Allianz Parque,2,1,SP,CE
7008,13,2020-10-03,21:01:00,Bragantino,Corinthians,M. Nogueira Barbieri,Coelho,-,Nabizão,0,0,SP,SP
7009,13,2020-10-04,11:00:00,Botafogo-RJ,Fluminense,B. Lazaroni,O. Hellmann,-,Estádio Nilton Santos,1,1,RJ,RJ
7010,13,2020-10-04,16:00:00,Coritiba,Sao Paulo,J. de Amorim Campos,F. Diniz Silva,-, Couto Pereira,1,1,PR,SP
7011,13,2020-10-04,16:00:00,Flamengo,Athletico-PR,J. Gris Vila,E. de Barros,Flamengo, Maracanã,3,1,RJ,PR
7012,13,2020-10-04,18:16:00,Fortaleza,Atletico-GO,R. Ceni,V. Carmo Mancini,-,Arena Castelão,0,0,CE,GO
7013,13,2020-10-04,18:14:00,Goias,Santos,E. Alves Moreira,A. Stival,Santos,Estádio da Serrinha,2,3,GO,SP
7014,13,2020-10-04,18:15:00,Bahia,Sport,L. Venker de Menezes,J. Ribeiro Ventura,Sport,Estádio de Pituaçu,1,2,BA,PE
7015,13,2020-10-04,09:02:00,Atletico-MG,Vasco,J. Sampaoli Moya,R. Menezes Hubner,Atletico-MG, Mineirão,4,1,MG,RJ
7016,14,2020-10-07,18:59:00,Corinthians,Santos,Coelho,A. Stival,-,Neo Química Arena,1,1,SP,SP
7017,14,2020-10-07,19:15:00,Flamengo,Sport,D. Torrent Font,J. Ribeiro Ventura,Flamengo, Maracanã,3,0,RJ,PE
7018,14,2020-10-07,19:14:00,Bahia,Vasco,L. Venker de Menezes,R. Menezes Hubner,Bahia,Estádio de Pituaçu,3,0,BA,RJ
7019,14,2020-10-07,19:15:00,Gremio,Coritiba,Renato Gaúcho,J. de Amorim Campos,Gremio,Arena do Grêmio,2,1,RS,PR
7020,14,2020-10-07,20:31:00,Sao Paulo,Atletico-GO,F. Diniz Silva,V. Carmo Mancini,Sao Paulo, Morumbi,3,0,SP,GO
7021,14,2020-10-07,20:31:00,Goias,Fluminense,E. Alves Moreira,O. Hellmann,Fluminense,Estádio da Serrinha,2,4,GO,RJ
7022,14,2020-10-07,21:30:00,Botafogo-RJ,Palmeiras,B. Lazaroni,V. Luxemburgo da Silva,Botafogo-RJ,Estádio Nilton Santos,2,1,RJ,SP
7023,14,2020-10-07,21:30:00,Fortaleza,Atletico-MG,R. Ceni,J. Sampaoli Moya,Fortaleza,Arena Castelão,2,1,CE,MG
7024,14,2020-10-08,19:01:00,Athletico-PR,Ceara,E. de Barros,A. Ferreira,-,Estádio Joaquim Américo Guimarães,0,0,PR,CE
7025,14,2020-10-08,21:00:00,Bragantino,Internacional,M. Nogueira Barbieri,E. Coudet,Internacional,Nabizão,0,2,SP,RS
7026,15,2020-10-10,17:00:00,Vasco,Flamengo,A. Grasselli,D. Torrent Font,Flamengo,Estádio Vasco da Gama,1,2,RJ,RJ
7027,15,2020-10-10,18:59:00,Coritiba,Fortaleza,J. de Amorim Campos,R. Ceni,-, Couto Pereira,0,0,PR,CE
7028,15,2020-10-10,19:00:00,Palmeiras,Sao Paulo,V. Luxemburgo da Silva,F. Diniz Silva,Sao Paulo,Allianz Parque,0,2,SP,SP
7029,15,2020-10-10,21:00:00,Atletico-MG,Goias,J. Sampaoli Moya,E. Alves Moreira,Atletico-MG, Mineirão,3,0,MG,GO
7030,15,2020-10-11,16:00:00,Fluminense,Bahia,O. Hellmann,L. Venker de Menezes,Fluminense, Maracanã,1,0,RJ,BA
7031,15,2020-10-11,16:00:00,Santos,Gremio,A. Stival,Renato Gaúcho,Santos,Estádio Urbano Caldeira,2,1,SP,RS
7032,15,2020-10-11,18:16:00,Sport,Botafogo-RJ,J. Ribeiro Ventura,B. Lazaroni,Botafogo-RJ,Adelmar da Costa Carvalho,1,2,PE,RJ
7033,15,2020-10-11,18:14:00,Atletico-GO,Bragantino,V. Carmo Mancini,M. Nogueira Barbieri,Atletico-GO,Estádio Olímpico Pedro Ludovico Teixeira,2,1,GO,SP
7034,15,2020-10-11,20:29:00,Ceara,Corinthians,A. Ferreira,Coelho,Ceara,Arena Castelão,2,1,CE,SP
7035,15,2020-10-11,20:30:00,Internacional,Athletico-PR,E. Coudet,E. de Barros,Internacional,Estádio José Pinheiro Borda,2,1,RS,PR
6945,11,2020-10-13,17:59:00,Flamengo,Goias,D. Torrent Font,E. Alves Moreira,Flamengo, Maracanã,2,1,RJ,GO
7036,16,2020-10-14,18:01:00,Palmeiras,Coritiba,V. Luxemburgo da Silva,J. de Amorim Campos,Coritiba,Allianz Parque,1,3,SP,PR
7037,16,2020-10-14,19:15:00,Gremio,Botafogo-RJ,Renato Gaúcho,B. Lazaroni,Gremio,Arena do Grêmio,3,1,RS,RJ
7038,16,2020-10-14,20:30:00,Santos,Atletico-GO,A. Stival,E. do Nascimento Souza,Atletico-GO,Estádio Urbano Caldeira,0,1,SP,GO
7039,16,2020-10-14,21:30:00,Athletico-PR,Corinthians,E. de Barros,V. Carmo Mancini,Corinthians,Estádio Joaquim Américo Guimarães,0,1,PR,SP
7040,16,2020-10-14,21:30:00,Atletico-MG,Fluminense,J. Sampaoli Moya,O. Hellmann,-, Mineirão,1,1,MG,RJ
7041,16,2020-10-14,21:30:00,Sport,Internacional,J. Ribeiro Ventura,E. Coudet,Internacional,Adelmar da Costa Carvalho,3,5,PE,RS
7042,16,2020-10-15,20:00:00,Flamengo,Bragantino,D. Torrent Font,M. Nogueira Barbieri,-, Maracanã,1,1,RJ,SP
7043,16,2020-10-16,20:00:00,Goias,Bahia,E. Alves Moreira,L. Venker de Menezes,-,Estádio da Serrinha,1,1,GO,BA
7046,17,2020-10-17,19:00:00,Atletico-GO,Athletico-PR,E. do Nascimento Souza,E. de Barros,-,Estádio Olímpico Pedro Ludovico Teixeira,1,1,GO,PR
7047,17,2020-10-17,19:00:00,Coritiba,Santos,J. de Amorim Campos,A. Stival,Santos, Couto Pereira,1,2,PR,SP
7048,17,2020-10-17,19:00:00,Fluminense,Ceara,O. Hellmann,A. Ferreira,-, Maracanã,2,2,RJ,CE
7049,17,2020-10-17,21:00:00,Sao Paulo,Gremio,F. Diniz Silva,Renato Gaúcho,-, Morumbi,0,0,SP,RS
7050,17,2020-10-18,16:01:00,Corinthians,Flamengo,V. Carmo Mancini,D. Torrent Font,Flamengo,Neo Química Arena,1,5,SP,RJ
7051,17,2020-10-18,18:15:00,Internacional,Vasco,E. Coudet,A. Grasselli,Internacional,Estádio José Pinheiro Borda,2,0,RS,RJ
7052,17,2020-10-18,20:31:00,Bragantino,Sport,M. Nogueira Barbieri,J. Ribeiro Ventura,Bragantino,Nabizão,2,0,SP,PE
7053,17,2020-10-18,20:29:00,Fortaleza,Palmeiras,R. Ceni,A. Lopes dos Santos,Fortaleza,Arena Castelão,2,0,CE,SP
7054,17,2020-10-19,20:00:00,Bahia,Atletico-MG,L. Venker de Menezes,J. Sampaoli Moya,Bahia,Estádio de Pituaçu,3,1,BA,MG
7055,17,2020-10-19,20:00:00,Botafogo-RJ,Goias,B. Lazaroni,E. Alves Moreira,-,Estádio Nilton Santos,0,0,RJ,GO
7056,18,2020-10-21,21:30:00,Vasco,Corinthians,R. Andrade Silva Sá Pinto,V. Carmo Mancini,Corinthians,Estádio Vasco da Gama,1,2,RJ,SP
7057,18,2020-10-24,17:01:00,Bragantino,Goias,M. Nogueira Barbieri,E. Alves Moreira,Bragantino,Nabizão,2,0,SP,GO
7058,18,2020-10-24,19:00:00,Ceara,Coritiba,A. Ferreira,J. de Amorim Campos,Ceara,Arena Castelão,2,1,CE,PR
