partida_id,clube,cartao,atleta,posicao,minuto
6427,Vasco,Amarelo,Thiago Galhardo,,90+3
6427,Internacional,Amarelo,Jonatan Álvez,,90+4
6427,Internacional,Amarelo,Rodrigo Dourado,Meio-campo,90+1
6427,Internacional,Amarelo,Andrés D'Alessandro,Meio-campo,19
6427,Internacional,Vermelho,Edenílson Andrade dos Santos,Meio-campo,90+5
6426,Sao Paulo,Amarelo,Gonzalo Carneiro,Atacante,45
6427,Vasco,Amarelo,Maxi López,Atacante,90+4
6427,Vasco,Amarelo,Willian Maranhão,Meio-campo,42
6427,Internacional,Amarelo,Edenílson Andrade dos Santos,Meio-campo,90+1
6427,Internacional,Amarelo,Rodrigo Moledo,Zagueiro,45+1
6426,Sao Paulo,Vermelho,Jean Paulo Fernandes Filho,Goleiro,90+5
6428,Santos,Amarelo,Robson Bambu,Zagueiro,24
6428,Fluminense,Amarelo,Marlon Rodrigues Xavier,Zagueiro,87
6429,Gremio,Amarelo,Mário Sérgio Santos Costa,,90+4
6429,Sport,Amarelo,Cláudio Winck,Zagueiro,89
6430,Corinthians,Amarelo,Ralf de Souza Teles,Meio-campo,55
6430,Corinthians,Amarelo,Emerson Sheik,Atacante,7
6430,Bahia,Amarelo,Nílton Ferreira Júnior,Meio-campo,74
6431,Chapecoense,Amarelo,Bruno Pacheco,Zagueiro,81
6431,Chapecoense,Amarelo,Gilsivan Soares da Silva,,33
6431,America-MG,Amarelo,Aderlan Silva,Zagueiro,87
6431,America-MG,Amarelo,Gérson Magrão,Meio-campo,32
6432,Flamengo,Amarelo,Renê Rodrigues Martins,Zagueiro,58
6432,Palmeiras,Amarelo,Moisés Lima Magalhães,,90+1
6432,Palmeiras,Amarelo,Thiago dos Santos,Meio-campo,58
6433,Parana,Amarelo,Rayan,Zagueiro,62
6434,Athletico-PR,Amarelo,Bérgson Gustavo Silveira da Silva,Atacante,44
6434,Botafogo-RJ,Amarelo,Luiz Fernando Moraes dos Santos,Meio-campo,81
6434,Botafogo-RJ,Amarelo,Marcelo da Conceição Benevenuto Malaquias,Zagueiro,64
6434,Botafogo-RJ,Amarelo,Saulo,Goleiro,50
6428,Santos,Amarelo,Gabriel Barbosa,Atacante,73
6428,Fluminense,Amarelo,Fernando José da Cunha Neto,Meio-campo,90+1
6428,Fluminense,Amarelo,Airton Ribeiro Santos,Meio-campo,5
6429,Gremio,Amarelo,Bressan,Zagueiro,10
6429,Sport,Amarelo,Jair Rodrigues Júnior,Meio-campo,19
6430,Corinthians,Amarelo,Walter Leandro Capeloza Artune,,48
6430,Bahia,Amarelo,Nino Paraíba,Zagueiro,77
6430,Bahia,Amarelo,Eric dos Santos Rodrigues,Meio-campo,72
6431,Chapecoense,Amarelo,Diego Torres,,43
6431,America-MG,Amarelo,Paulo Marcos de Jesus Ribeiro,,88
6431,America-MG,Amarelo,Aylon,,71
6432,Flamengo,Amarelo,Marlos Moreno,,90+4
6432,Palmeiras,Amarelo,Victor Luis,Zagueiro,90+5
6432,Palmeiras,Amarelo,Weverton Pereira da Silva,Goleiro,85
6432,Palmeiras,Amarelo,Antonio Carlos Capocasali,Zagueiro,58
6433,Parana,Amarelo,Igor Aquino da Silva,Zagueiro,47
6434,Athletico-PR,Amarelo,Guilherme Milhomem Gusmão,Meio-campo,40
6434,Botafogo-RJ,Amarelo,Matheus Fernandes,Meio-campo,72
6434,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,64
6435,Ceara,Amarelo,Edinho,Meio-campo,36
6435,Atletico-MG,Amarelo,Patric Cabral Lalau,,69
6435,Atletico-MG,Amarelo,Carlos Gabriel Moreira de Oliveira,Zagueiro,13
6435,Ceara,Amarelo,Richardson Fernandes dos Santos,Meio-campo,78
6435,Atletico-MG,Amarelo,Iago Maidana,Zagueiro,75
6435,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,Meio-campo,41
6438,Santos,Vermelho,Diego Pituca,Meio-campo,80
6436,Fluminense,Amarelo,Luciano da Rocha Neves,Atacante,72
6436,Vasco,Amarelo,Willian Maranhão,Meio-campo,78
6437,Atletico-MG,Amarelo,Emerson Royal,Zagueiro,75
6437,Atletico-MG,Amarelo,Leonardo Silva,Zagueiro,45
6437,Gremio,Amarelo,Matheus Henrique de Souza,Meio-campo,78
6438,Palmeiras,Amarelo,Lucas Rafael Araújo Lima,Meio-campo,51
6438,Santos,Amarelo,Diego Pituca,Meio-campo,70
6438,Santos,Amarelo,Gabriel Barbosa,Atacante,23
6438,Santos,Amarelo,Luiz Felipe,Zagueiro,7
6436,Fluminense,Vermelho,Junior Sornoza,Meio-campo,90+5
6436,Fluminense,Amarelo,Ibañez,Zagueiro,90+3
6436,Vasco,Amarelo,Leandro Castán,Zagueiro,90+4
6436,Vasco,Amarelo,Ramon de Morais Motta,Zagueiro,72
6437,Atletico-MG,Amarelo,Elias Mendes Trindade,Meio-campo,67
6437,Atletico-MG,Amarelo,Matheus Galdezani,Meio-campo,42
6438,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,Meio-campo,90+1
6438,Palmeiras,Amarelo,Edu Dracena,Zagueiro,34
6438,Santos,Amarelo,Victor Ferraz,Zagueiro,57
6438,Santos,Amarelo,Derlis González,Atacante,22
6439,America-MG,Amarelo,Juninho,Meio-campo,48
6439,Cruzeiro,Amarelo,Egídio de Araújo Pereira Júnior,Zagueiro,70
6440,Parana,Amarelo,Alesson,,81
6440,Vitoria,Amarelo,Marcelo Benítez,Zagueiro,77
6440,Vitoria,Amarelo,Arouca,Meio-campo,54
6441,Sao Paulo,Amarelo,Liziero,Meio-campo,71
6441,Flamengo,Amarelo,Lucas Paquetá,Meio-campo,36
6442,Corinthians,Amarelo,Léo Santos,Zagueiro,90+2
6443,Internacional,Amarelo,Iago,Zagueiro,74
6443,Athletico-PR,Amarelo,Thiago Heleno,Zagueiro,90+4
6443,Athletico-PR,Amarelo,Felipe Alves,Goleiro,80
6444,Chapecoense,Amarelo,Bruno Pacheco,Zagueiro,90+3
6440,Vitoria,Vermelho,Rhayner,,68
6439,America-MG,Amarelo,Luan Michel Louzã,Atacante,82
6439,America-MG,Amarelo,Zé Ricardo,Meio-campo,25
6440,Parana,Amarelo,Igor Aquino da Silva,Zagueiro,90+1
6440,Parana,Amarelo,Leandro Vilela,Meio-campo,45+1
6440,Vitoria,Amarelo,Ruan,Zagueiro,71
6440,Vitoria,Amarelo,Aderlan Santos,Zagueiro,28
6441,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Meio-campo,35
6442,Botafogo-RJ,Amarelo,Leonardo Valencia,Meio-campo,65
6442,Corinthians,Amarelo,Henrique Adriano Buss,Zagueiro,48
6443,Internacional,Amarelo,Víctor Cuesta,Zagueiro,21
6443,Athletico-PR,Amarelo,Márcio Azevedo,Zagueiro,90+3
6444,Bahia,Amarelo,Lucas Fonseca,Zagueiro,12
6445,Sport,Amarelo,Marcão,Meio-campo,37
6445,Ceara,Amarelo,Jown Cardona,,83
6445,Ceara,Amarelo,Pedro Ken,Meio-campo,32
6445,Sport,Amarelo,Gabriel Santana,Meio-campo,54
6445,Sport,Amarelo,Ernando Rodrigues Lopes,Zagueiro,19
6445,Ceara,Amarelo,Leandro Carvalho,Meio-campo,62
6446,America-MG,Vermelho,Messias Rodrigues da Silva Júnior,Zagueiro,86
6447,Corinthians,Vermelho,Ángelo Araos,Meio-campo,45+4
6446,America-MG,Amarelo,Leandro Donizete,Meio-campo,74
6446,Parana,Amarelo,Leandro Vilela,Meio-campo,50
6447,Sao Paulo,Amarelo,Jucilei,Meio-campo,45+2
6447,Sao Paulo,Amarelo,Bruno Alves,Zagueiro,13
6448,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,52
6448,Botafogo-RJ,Amarelo,Gilson Gomes do Nascimento,Zagueiro,9
6448,Flamengo,Amarelo,Réver,Zagueiro,57
6448,Flamengo,Amarelo,Renê Rodrigues Martins,Zagueiro,44
6448,Flamengo,Amarelo,Gustavo Cuellar,Meio-campo,12
6449,Athletico-PR,Amarelo,Léo Pereira,Zagueiro,75
6449,Athletico-PR,Amarelo,Jonathan Cícero Moreira,Zagueiro,17
6449,Cruzeiro,Amarelo,Rafael Sóbis,,76
6449,Cruzeiro,Amarelo,Edílson Mendes Guimarães,Zagueiro,59
6449,Cruzeiro,Amarelo,Manoel Messias Silva Carvalho,Zagueiro,54
6446,Parana,Vermelho,Renê Santos,Zagueiro,64
6446,America-MG,Amarelo,Gérson Magrão,Meio-campo,90+2
6446,America-MG,Amarelo,Messias Rodrigues da Silva Júnior,Zagueiro,18
6447,Corinthians,Amarelo,Ángelo Araos,Meio-campo,22
6447,Sao Paulo,Amarelo,Bruno Peres,Meio-campo,44
6448,Botafogo-RJ,Amarelo,Gatito Fernández,Goleiro,55
6448,Botafogo-RJ,Amarelo,Rodrigo Lindoso,Meio-campo,45+2
6448,Flamengo,Amarelo,Willian Arão,Meio-campo,72
6448,Flamengo,Amarelo,Lucas Paquetá,Meio-campo,45+2
6448,Flamengo,Amarelo,Diego Ribas,,36
6449,Athletico-PR,Amarelo,Bruno Guimarães,Meio-campo,76
6449,Athletico-PR,Amarelo,Wellington Aparecido Martins,Meio-campo,59
6449,Cruzeiro,Amarelo,Giorgian De Arrascaeta,Meio-campo,83
6449,Cruzeiro,Amarelo,Lucas Romero,,75
6449,Cruzeiro,Amarelo,Ariel Cabral,Meio-campo,58
6449,Cruzeiro,Amarelo,Henrique Pacheco Lima,Meio-campo,44
6451,Ceara,Amarelo,Samuel Xavier,Zagueiro,65
6451,Internacional,Amarelo,Fabiano,Zagueiro,66
6451,Internacional,Amarelo,Andrés D'Alessandro,Meio-campo,23
6452,Atletico-MG,Amarelo,Adílson Warken,Meio-campo,75
6452,Atletico-MG,Amarelo,Ricardo Oliveira,Atacante,29
6452,Palmeiras,Amarelo,Felipe Melo,Meio-campo,29
6453,Gremio,Amarelo,Paulo Miranda,Zagueiro,68
6453,Vasco,Amarelo,Yago Pikachu,Meio-campo,71
6453,Vasco,Amarelo,Ricardo Graça,Zagueiro,12
6454,Sport,Amarelo,Gabriel Santana,Meio-campo,62
6450,Vitoria,Amarelo,Marcelo Benítez,Zagueiro,76
6450,Vitoria,Amarelo,Léo Pereira,Atacante,2
6450,Bahia,Amarelo,Nílton Ferreira Júnior,Meio-campo,84
6450,Bahia,Amarelo,Gregore,Meio-campo,17
6451,Internacional,Amarelo,Rodrigo Dourado,Meio-campo,66
6451,Internacional,Amarelo,Emerson Santos,Zagueiro,24
6451,Internacional,Amarelo,Jonatan Álvez,,16
6452,Atletico-MG,Amarelo,Iago Maidana,Zagueiro,75
6452,Palmeiras,Amarelo,Edu Dracena,Zagueiro,89
6453,Gremio,Amarelo,Mário Sérgio Santos Costa,,87
6453,Vasco,Amarelo,Martín Silva,Goleiro,90+1
6453,Vasco,Amarelo,Thiago Galhardo,Meio-campo,62
6454,Sport,Amarelo,Cláudio Winck,Zagueiro,84
6450,Vitoria,Amarelo,Bruno Bispo,,73
6450,Bahia,Amarelo,Douglas Grolli,Zagueira,90+6
6450,Bahia,Amarelo,Júnior Brumado,Atacante,67
6451,Ceara,Amarelo,Richardson Fernandes dos Santos,Meio-campo,90+2
6455,Santos,Amarelo,Alison Lopes Ferreira,Zagueiro,56
6455,Santos,Amarelo,Yuri Oliveira Lima,Meio-campo,77
6455,Chapecoense,Amarelo,Márcio Rodrigues Araújo,Meio-campo,89
6458,Parana,Vermelho,Silvinho,Meio-campo,30
6461,Corinthians,Vermelho,Douglas Augusto Soares Gomes,Meio-campo,45+2
6456,Vasco,Amarelo,Willian Maranhão,Meio-campo,90+1
6457,Bahia,Amarelo,Elton Junior Melo Ataíde,Meio-campo,13
6457,Ceara,Amarelo,Luiz Otávio,Zagueiro,45+1
6458,Parana,Amarelo,Charles Luis Reiter,Zagueiro,63
6458,Parana,Amarelo,Andrey Nunes dos Santos,Meio-campo,19
6458,Atletico-MG,Amarelo,Patric Cabral Lalau,,53
6458,Atletico-MG,Amarelo,Emerson Royal,Zagueiro,36
6459,Sport,Amarelo,Rafael Marques Mariano,,67
6459,Sport,Amarelo,Adryelson,Zagueiro,19
6459,Vitoria,Amarelo,Ramon Menezes Roma,Zagueiro,47
6459,Vitoria,Amarelo,Leonardo da Silva Gomes,Meio-campo,10
6460,Palmeiras,Amarelo,Luan Garcia Teixeira,Zagueiro,88
6460,Palmeiras,Amarelo,Thiago dos Santos,Meio-campo,60
6460,Palmeiras,Amarelo,Miguel Borja,Atacante,27
6460,Fluminense,Amarelo,Rodrigo Junior Paula Silva,Zagueiro,79
6460,Fluminense,Amarelo,Richard Candido Coelho,Meio-campo,31
6461,Cruzeiro,Amarelo,Fred,Atacante,90+4
6461,Corinthians,Amarelo,Ángel Romero,Meio-campo,90+4
6458,Parana,Vermelho,Andrey Nunes dos Santos,Meio-campo,47
6460,Fluminense,Vermelho,Jadson,Meio-campo,90
6457,Bahia,Amarelo,Lucas Fonseca,Zagueiro,67
6457,Ceara,Amarelo,Richardson Fernandes dos Santos,Meio-campo,88
6457,Ceara,Amarelo,Ricardo Dias Acosta,Meio-campo,28
6458,Parana,Amarelo,Alex Paulo Menezes Santana,Meio-campo,45+3
6458,Parana,Amarelo,Richard de Oliveira Costa,Goleiro,12
6458,Atletico-MG,Amarelo,Bruninho,,50
6459,Sport,Amarelo,Andrigo,Zagueiro,71
6459,Sport,Amarelo,Raul Prata,Zagueiro,61
6459,Vitoria,Amarelo,Jeferson,Zagueiro,68
6459,Vitoria,Amarelo,Marcelo Benítez,Zagueiro,22
6460,Palmeiras,Amarelo,Gustavo Scarpa,,90+3
6460,Palmeiras,Amarelo,Lucas Rafael Araújo Lima,Meio-campo,72
6460,Palmeiras,Amarelo,Diogo Barbosa,Zagueiro,59
6460,Fluminense,Amarelo,Kayke Moreno,,83
6460,Fluminense,Amarelo,Jadson,Meio-campo,33
6460,Fluminense,Amarelo,Paulo Ricardo Ferreira,Zagueiro,9
6461,Cruzeiro,Amarelo,Róbson Michael Signorini,Meio-campo,68
6461,Corinthians,Amarelo,Douglas Augusto Soares Gomes,Meio-campo,45+1
6462,Chapecoense,Amarelo,Willian José de Souza,Meio-campo,64
6462,Botafogo-RJ,Amarelo,Luiz Fernando Moraes dos Santos,Meio-campo,43
6463,Flamengo,Amarelo,Marcos Rogério Ricci Lopes,Zagueiro,77
6463,Santos,Amarelo,Gustavo Henrique Vernes,Zagueiro,90+4
6463,Santos,Amarelo,Alison Lopes Ferreira,Meio-campo,78
6463,Santos,Amarelo,Yuri Oliveira Lima,Zagueiro,45+1
6464,Gremio,Amarelo,Jael,Atacante,90+2
6465,Internacional,Amarelo,Fabiano,Zagueiro,51
6465,America-MG,Amarelo,Carlos Emiliano Pereira,Zagueiro,35
6462,Botafogo-RJ,Amarelo,Matheus Fernandes,Meio-campo,69
6463,Flamengo,Amarelo,Diego Ribas,Meio-campo,90+3
6463,Flamengo,Amarelo,Rodinei de Almeida,Zagueiro,52
6463,Santos,Amarelo,Jean Mota Oliveira de Souza,,84
6463,Santos,Amarelo,Gabriel Barbosa,Atacante,77
6464,Sao Paulo,Amarelo,Nenê,Meio-campo,34
6464,Gremio,Amarelo,Everton Sousa Soares,Meio-campo,18
6465,America-MG,Amarelo,Rafael Moura,Atacante,49
6468,Atletico-MG,Vermelho,Fábio Santos,Zagueiro,53
6466,Corinthians,Amarelo,Jadson,Atacante,63
6466,Vasco,Amarelo,Fernando Miguel Kaufmann,Goleiro,27
6467,Vitoria,Amarelo,Jeferson,Zagueiro,54
6467,Athletico-PR,Amarelo,Jonathan Cícero Moreira,Zagueiro,57
6467,Athletico-PR,Amarelo,Bruno Guimarães,Meio-campo,33
6468,Atletico-MG,Amarelo,Adílson Warken,Meio-campo,84
6468,Bahia,Amarelo,José Élber Pimentel da Silva,Meio-campo,75
6468,Bahia,Amarelo,Nílton Ferreira Júnior,Meio-campo,49
6467,Vitoria,Vermelho,Jeferson,Zagueiro,89
6466,Corinthians,Amarelo,Fagner,Zagueiro,69
6466,Vasco,Amarelo,Leandro Castán,Zagueiro,59
6467,Vitoria,Amarelo,Lucas Fernandes,Atacante,71
6467,Vitoria,Amarelo,Rhayner,Meio-campo,31
6467,Athletico-PR,Amarelo,Léo Pereira,Zagueiro,41
6468,Atletico-MG,Amarelo,Elias Mendes Trindade,Meio-campo,90+1
6468,Atletico-MG,Amarelo,Fábio Santos,Zagueiro,45+1
6468,Bahia,Amarelo,Vinícius,,64
6472,Internacional,Vermelho,Rodrigo Moledo,Zagueiro,90+12
6469,Parana,Amarelo,Igor Aquino da Silva,Zagueiro,79
6469,Parana,Amarelo,Jhony,Meio-campo,36
6469,Palmeiras,Amarelo,Gustavo Scarpa,Meio-campo,57
6470,America-MG,Amarelo,Christian Savio,,90
6470,America-MG,Amarelo,Luan Michel Louzã,Meio-campo,45+2
6470,America-MG,Amarelo,Norberto Pereira Marinho Neto,Zagueiro,25
6471,Sport,Amarelo,Cláudio Winck,Zagueiro,50
6472,Botafogo-RJ,Amarelo,Rodrigo Pimpão,,90+10
6472,Internacional,Amarelo,Andrés D'Alessandro,Meio-campo,90+11
6472,Internacional,Amarelo,Rodrigo Dourado,Meio-campo,57
6473,Sao Paulo,Amarelo,Bruno Alves,Zagueiro,86
6473,Cruzeiro,Amarelo,Edílson Mendes Guimarães,Zagueiro,63
6474,Gremio,Amarelo,Marcelo Oliveira Ferreira,Zagueiro,41
6474,Chapecoense,Amarelo,Bruno Pacheco,Zagueiro,69
6471,Flamengo,Vermelho,Lucas Paquetá,Meio-campo,61
6472,Internacional,Vermelho,Wellington Alves da Silva,,90+10
6469,Parana,Amarelo,Renê Santos,Zagueiro,90+5
6469,Parana,Amarelo,Keslley dos Santos Lopes,Meio-campo,43
6469,Palmeiras,Amarelo,Miguel Borja,,90+6
6470,America-MG,Amarelo,João Ricardo Riedi,Goleiro,90+4
6470,America-MG,Amarelo,Rafael Moura,Atacante,45+2
6470,America-MG,Amarelo,Zé Ricardo,Meio-campo,42
6470,Santos,Amarelo,Bruno Henrique,Meio-campo,61
6471,Flamengo,Amarelo,Lucas Paquetá,Meio-campo,55
6472,Botafogo-RJ,Amarelo,Joel Carli,Zagueiro,71
6472,Internacional,Amarelo,Edenílson Andrade dos Santos,Meio-campo,73
6472,Internacional,Amarelo,Rodrigo Moledo,Zagueiro,23
6473,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Zagueiro,17
6473,Cruzeiro,Amarelo,Róbson Michael Signorini,Meio-campo,42
6474,Gremio,Amarelo,André Felipe Ribeiro de Souza,Atacante,7
6474,Chapecoense,Amarelo,Héctor Canteros,Meio-campo,33
6475,Fluminense,Amarelo,Richard Candido Coelho,Meio-campo,84
6475,Fluminense,Amarelo,Lucas Ribeiro de Oliveira,,66
6475,Ceara,Amarelo,Felipe Azevedo,Meio-campo,90+2
6475,Ceara,Amarelo,Richardson Fernandes dos Santos,Meio-campo,17
6475,Fluminense,Amarelo,Airton Ribeiro Santos,Meio-campo,67
6475,Fluminense,Amarelo,Ayrton Lucas Dantas de Medeiros,Zagueiro,20
6475,Ceara,Amarelo,Samuel Xavier,Zagueiro,30
6476,Atletico-MG,Amarelo,Iago Maidana,Zagueiro,81
6477,Santos,Amarelo,Luiz Felipe,Zagueiro,88
6477,Botafogo-RJ,Amarelo,Matheus Fernandes,Meio-campo,89
6478,Athletico-PR,Amarelo,Matheus Rossetto,,84
6478,Corinthians,Amarelo,Fagner,Zagueiro,87
6478,Corinthians,Amarelo,Danilo Avelar,Zagueiro,59
6479,America-MG,Amarelo,Leandro Donizete,,63
6479,America-MG,Amarelo,Carlos Emiliano Pereira,Zagueiro,52
6479,America-MG,Amarelo,Ricardo Silva,,16
6480,Flamengo,Amarelo,Diego Ribas,Meio-campo,90+1
6480,Gremio,Amarelo,Ramiro Moschen Benetti,Meio-campo,90+3
6480,Gremio,Amarelo,Matheus Henrique de Souza,Meio-campo,20
6481,Cruzeiro,Amarelo,Ezequiel,Zagueiro,75
6476,Internacional,Amarelo,Víctor Cuesta,Zagueiro,85
6476,Atletico-MG,Amarelo,Adílson Warken,Meio-campo,70
6477,Santos,Amarelo,Gabriel Barbosa,Meio-campo,67
6477,Botafogo-RJ,Amarelo,Márcio Almeida de Oliveira,Zagueiro,25
6478,Athletico-PR,Amarelo,Wellington Aparecido Martins,Meio-campo,81
6478,Corinthians,Amarelo,Thiaguinho,Meio-campo,61
6478,Corinthians,Amarelo,Ralf de Souza Teles,Meio-campo,29
6479,America-MG,Amarelo,Matheus Ferraz Pereira,Zagueiro,55
6479,America-MG,Amarelo,Norberto Pereira Marinho Neto,Zagueiro,32
6479,America-MG,Amarelo,Ademir,Meio-campo,14
6480,Flamengo,Amarelo,Willian Arão,Meio-campo,36
6480,Gremio,Amarelo,Alisson Euler de Freitas Castro,,72
6481,Cruzeiro,Amarelo,Éderson,,78
6481,Vitoria,Amarelo,Aderlan Santos,Zagueiro,45+3
6482,Vasco,Amarelo,Luiz Gustavo,Zagueiro,72
6482,Sao Paulo,Amarelo,Antony Matheus dos Santos,,90+2
6482,Sao Paulo,Amarelo,Rodrigo Caio,Zagueiro,40
6483,Ceara,Amarelo,Luiz Otávio,Zagueiro,72
6483,Parana,Amarelo,Alesson,,77
6484,Bahia,Amarelo,Elton Junior Melo Ataíde,Meio-campo,64
6485,Chapecoense,Amarelo,Diego Torres,Meio-campo,56
6485,Sport,Amarelo,Jair Rodrigues Júnior,Meio-campo,90+5
6482,Vasco,Amarelo,Leandro Luis Desábato,Meio-campo,19
6482,Sao Paulo,Amarelo,Bruno Peres,Zagueiro,43
6482,Sao Paulo,Amarelo,Hudson,Meio-campo,27
6483,Ceara,Amarelo,Calyson,Meio-campo,63
6484,Bahia,Amarelo,Tiago Pagnussat,Zagueiro,78
6484,Fluminense,Amarelo,Everaldo,Meio-campo,76
6485,Chapecoense,Amarelo,Alan Ruschel,Zagueiro,44
6486,Santos,Vermelho,Carlos Andrés Sánchez,Meio-campo,77
6486,Santos,Amarelo,Alison Lopes Ferreira,Meio-campo,61
6486,Santos,Amarelo,Gabriel Barbosa,Atacante,37
6486,Santos,Amarelo,José Rodolfo Pires Ribeiro,Zagueiro,58
6486,Atletico-MG,Amarelo,Juan Cazares,Meio-campo,65
6486,Santos,Amarelo,Diego Pituca,Meio-campo,64
6491,Fluminense,Vermelho,Leonardo Moreira Morais,Zagueiro,82
6487,Athletico-PR,Amarelo,Bérgson Gustavo Silveira da Silva,Atacante,88
6487,Athletico-PR,Amarelo,Rony,,59
6487,Ceara,Amarelo,Wescley,,84
6487,Ceara,Amarelo,Paulo Roberto Valoura Junior,Meio-campo,37
6488,Cruzeiro,Amarelo,Dedé,Zagueiro,84
6488,Cruzeiro,Amarelo,Róbson Michael Signorini,Meio-campo,50
6488,Cruzeiro,Amarelo,Ariel Cabral,Meio-campo,10
6488,Flamengo,Amarelo,Renê Rodrigues Martins,Zagueiro,42
6489,Vitoria,Amarelo,Jeferson,Zagueiro,90
6489,Gremio,Amarelo,Pedro Geromel,Zagueiro,86
6489,Gremio,Amarelo,Walter Kannemann,Zagueiro,42
6490,Vasco,Amarelo,Andrés Ríos,,83
6490,Vasco,Amarelo,Leandro Castán,Zagueiro,17
6490,Palmeiras,Amarelo,Jean Raphael Vanderlei Moreira,,90+3
6490,Palmeiras,Amarelo,Gustavo Gómez,Zagueiro,55
6490,Palmeiras,Amarelo,Felipe Melo,Meio-campo,25
6491,Internacional,Amarelo,Fabiano,Zagueiro,61
6491,Fluminense,Amarelo,Everaldo,Atacante,70
6492,America-MG,Amarelo,João Ricardo Riedi,Goleiro,90+3
6492,Bahia,Amarelo,Gregore,Meio-campo,90+1
6493,Corinthians,Amarelo,Emerson Sheik,,86
6493,Chapecoense,Amarelo,Diego Torres,Meio-campo,15
6490,Vasco,Vermelho,Yago Pikachu,Meio-campo,90+3
6492,Bahia,Vermelho,Tiago Pagnussat,Zagueiro,86
6487,Athletico-PR,Amarelo,Guilherme Camacho,Meio-campo,76
6487,Ceara,Amarelo,Éverson Felipe Marques Pires,Goleiro,89
6487,Ceara,Amarelo,Leandro Carvalho,Meio-campo,55
6488,Cruzeiro,Amarelo,Edílson Mendes Guimarães,Zagueiro,90+1
6488,Cruzeiro,Amarelo,Fred,Atacante,67
6488,Cruzeiro,Amarelo,Lucas Romero,Meio-campo,15
6488,Flamengo,Amarelo,Gustavo Cuellar,Meio-campo,67
6488,Flamengo,Amarelo,Fernando Uribe,Atacante,32
6489,Vitoria,Amarelo,Willian Farias,Meio-campo,17
6489,Gremio,Amarelo,Cícero Santos,Meio-campo,51
6489,Gremio,Amarelo,Michel Ferreira dos Santos,Meio-campo,29
6490,Vasco,Amarelo,Andrey,Meio-campo,81
6490,Vasco,Amarelo,Leandro Luis Desábato,Meio-campo,16
6490,Palmeiras,Amarelo,Deyverson,,73
6490,Palmeiras,Amarelo,Bruno Henrique Corsini,Meio-campo,30
6491,Internacional,Amarelo,Rossicley Pereira da Silva,,76
6491,Internacional,Amarelo,Andrés D'Alessandro,Meio-campo,26
6491,Fluminense,Amarelo,Leonardo Moreira Morais,Zagueiro,26
6492,America-MG,Amarelo,Norberto Pereira Marinho Neto,Zagueiro,83
6492,Bahia,Amarelo,Tiago Pagnussat,Zagueiro,24
6493,Corinthians,Amarelo,Ralf de Souza Teles,Meio-campo,70
6495,Sport,Vermelho,Cláudio Winck,Zagueiro,90
6494,Parana,Amarelo,Wesley Dias Claudino,Zagueiro,90
6494,Parana,Amarelo,Alex Paulo Menezes Santana,Atacante,36
6495,Sao Paulo,Amarelo,Reinaldo Manoel da Silva,Zagueiro,34
6495,Sport,Amarelo,Jair Rodrigues Júnior,Meio-campo,45
6494,Botafogo-RJ,Amarelo,Leonardo Valencia,Meio-campo,86
6494,Parana,Amarelo,Leandro Vilela,Meio-campo,86
6495,Sao Paulo,Amarelo,Jean Paulo Fernandes Filho,Goleiro,90
6495,Sport,Amarelo,Matheus Peixoto,Atacante,64
6495,Sport,Amarelo,Mateus Gonçalves Martins,Meio-campo,39
6496,Athletico-PR,Vermelho,Rony,Meio-campo,84
6496,Flamengo,Amarelo,Lucas Paquetá,Meio-campo,83
6496,Flamengo,Amarelo,Marcos Rogério Ricci Lopes,Zagueiro,66
6496,Athletico-PR,Amarelo,Wellington Aparecido Martins,Meio-campo,37
6497,Atletico-MG,Amarelo,Emerson Royal,Zagueiro,51
6497,Atletico-MG,Amarelo,Leonardo Silva,Zagueiro,21
6497,Botafogo-RJ,Amarelo,Matheus Fernandes,Meio-campo,60
6496,Flamengo,Vermelho,Willian Arão,Meio-campo,83
6496,Flamengo,Amarelo,Willian Arão,Meio-campo,76
6496,Flamengo,Amarelo,Robert Piris da Motta,Meio-campo,34
6497,Atletico-MG,Amarelo,Victor,Goleiro,60
6497,Atletico-MG,Amarelo,Elias Mendes Trindade,Meio-campo,40
6497,Botafogo-RJ,Amarelo,Rodrigo Pimpão,Meio-campo,71
6497,Botafogo-RJ,Amarelo,Yuri Antonio Costa da Silva,Meio-campo,38
6502,Parana,Vermelho,Andrey Nunes dos Santos,Atacante,90+3
6498,Ceara,Amarelo,Ricardo Dias Acosta,Meio-campo,42
6498,Ceara,Amarelo,Richardson Fernandes dos Santos,Meio-campo,11
6498,Vasco,Amarelo,Willian Maranhão,Zagueiro,22
6499,Gremio,Amarelo,Jael,Atacante,31
6499,Corinthians,Amarelo,Léo Santos,Zagueiro,62
6499,Corinthians,Amarelo,Ángel Romero,Atacante,14
6500,Bahia,Amarelo,Douglas Grolli,Zagueira,83
6500,Bahia,Amarelo,Elton Junior Melo Ataíde,Meio-campo,45+1
6501,Sport,Amarelo,José Rogério de Oliveira Melo,,86
6501,Sport,Amarelo,Adryelson,Zagueiro,65
