partida_id,clube,chutes,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
7600,Cuiaba,21,0.48,408,0.84,14,1,6
7600,Internacional,11,0.52,429,0.82,17,1,4
7601,Fortaleza,17,0.63,402,0.8,14,1,5
7601,Ceara,13,0.37,239,0.61,14,2,1
7602,Palmeiras,16,0.57,422,0.83,12,1,7
7602,Sao Paulo,16,0.43,342,0.78,19,3,3
7603,Juventude,15,0.33,309,0.77,20,1,2
7603,Fluminense,7,0.67,619,0.86,19,1,5
7604,Flamengo,22,0.57,493,0.83,15,2,8
7604,Corinthians,6,0.43,390,0.73,8,0,1
7605,Sport,16,0.42,369,0.83,19,0,3
7605,Bahia,14,0.58,498,0.83,14,0,5
7547,Atletico-MG,18,0.61,588,0.9,20,1,5
7547,Juventude,2,0.39,387,0.8,13,0,1
7548,Fortaleza,8,0.33,267,0.7,22,2,2
7548,Palmeiras,13,0.67,528,0.83,12,2,6
7549,Chapecoense,10,0.37,308,0.7,19,0,4
7549,Gremio,24,0.63,518,0.84,18,0,4
7550,Atletico-GO,20,0.6,459,0.84,10,0,10
7550,Ceara,5,0.4,320,0.76,21,5,1
7551,Internacional,22,0.52,452,0.84,14,3,8
7551,Flamengo,15,0.48,439,0.83,13,3,5
7552,Corinthians,23,0.65,640,0.9,6,0,11
7552,Santos,9,0.35,344,0.86,8,1,4
7553,Fluminense,11,0.48,384,0.8,21,1,2
7553,America-MG,9,0.52,415,0.82,17,0,1
7554,Bahia,19,0.55,470,0.82,12,0,8
7554,Cuiaba,8,0.45,391,0.76,9,4,4
7285,Gremio,18,0.51,427,0.81,14,2,5
7285,Flamengo,12,0.49,433,0.83,14,1,4
7585,Atletico-GO,15,0.51,434,0.87,19,2,6
7585,Juventude,12,0.49,431,0.87,16,1,2
7606,Palmeiras,11,0.43,314,0.77,16,0,2
7606,Atletico-MG,15,0.57,410,0.82,22,0,6
7555,Sao Paulo,20,0.71,597,0.84,14,1,9
7555,Athletico-PR,3,0.29,252,0.64,15,2,0
7607,Fluminense,9,0.3,262,0.69,20,1,1
7607,Internacional,14,0.7,583,0.87,18,0,7
7608,Santos,15,0.56,424,0.86,15,3,6
7608,Fortaleza,11,0.44,331,0.75,15,5,4
7609,Ceara,15,0.37,337,0.79,16,0,2
7609,Corinthians,15,0.63,565,0.86,13,0,5
7616,Bahia,13,0.34,236,0.66,15,1,3
7616,Gremio,11,0.66,442,0.81,15,0,9
7617,Bragantino,11,0.51,357,0.78,21,0,6
7617,America-MG,13,0.49,353,0.72,14,0,5
7618,Sao Paulo,20,0.49,395,0.84,16,2,7
7618,Sport,7,0.51,402,0.84,14,0,5
7619,Corinthians,16,0.66,660,0.87,14,1,10
7619,Athletico-PR,11,0.34,334,0.79,19,1,3
7620,Atletico-MG,9,0.48,305,0.81,22,0,7
7620,Fluminense,6,0.52,334,0.8,18,0,3
7621,Internacional,17,0.54,478,0.84,16,1,3
7621,Santos,13,0.46,412,0.82,17,1,5
7610,Atletico-GO,12,0.48,358,0.79,16,6,4
7610,Bahia,14,0.52,364,0.81,20,0,5
7611,Juventude,9,0.46,334,0.76,15,2,0
7611,Bragantino,13,0.54,376,0.81,25,2,4
7612,America-MG,24,0.53,409,0.79,10,0,8
7612,Chapecoense,10,0.47,369,0.76,11,0,9
7622,Flamengo,15,0.52,427,0.84,20,3,8
7622,Ceara,12,0.48,410,0.83,19,3,6
7623,Cuiaba,21,0.59,455,0.84,15,3,12
7623,Palmeiras,13,0.41,337,0.78,10,0,4
7595,Bahia,13,0.47,387,0.77,13,1,4
7595,Atletico-MG,19,0.53,425,0.8,12,1,6
7613,Gremio,17,0.45,398,0.76,17,0,6
7613,Sao Paulo,5,0.55,488,0.82,13,1,0
7614,Athletico-PR,19,0.65,502,0.89,15,1,8
7614,Cuiaba,8,0.35,273,0.76,14,2,2
7615,Sport,15,0.47,397,0.85,13,0,6
7615,Flamengo,22,0.53,426,0.87,11,0,6
7624,Chapecoense,8,0.43,354,0.77,17,3,3
7624,Atletico-GO,9,0.57,477,0.84,17,0,4
7625,Fortaleza,15,0.53,411,0.84,20,2,5
7625,Juventude,11,0.47,363,0.79,14,0,4
7626,Bahia,14,0.37,285,0.74,14,0,11
7626,Fluminense,9,0.63,512,0.87,20,1,3
7627,Corinthians,11,0.72,633,0.9,7,3,2
7627,Gremio,12,0.28,249,0.74,22,0,5
7628,Atletico-MG,13,0.62,580,0.87,5,1,5
7628,Bragantino,18,0.38,361,0.85,10,0,3
7629,Ceara,15,0.53,357,0.73,14,3,7
7629,America-MG,18,0.47,329,0.71,13,2,3
7630,Sao Paulo,13,0.54,356,0.78,25,0,7
7630,Juventude,9,0.46,291,0.79,13,1,6
7631,Athletico-PR,23,0.72,600,0.83,11,4,8
7631,Palmeiras,4,0.28,249,0.62,10,0,1
7632,Cuiaba,8,0.36,279,0.71,22,4,1
7632,Fortaleza,13,0.64,489,0.82,23,1,2
7633,Internacional,23,0.61,535,0.86,14,3,11
7633,Atletico-GO,11,0.39,365,0.81,9,0,3
7634,Flamengo,9,0.64,482,0.87,23,3,5
7634,Santos,9,0.36,280,0.75,14,4,1
7635,Chapecoense,14,0.29,213,0.73,16,0,6
7635,Sport,25,0.71,526,0.88,27,0,3
7636,Fortaleza,14,0.52,338,0.8,15,3,6
7636,Bahia,9,0.48,312,0.72,17,1,3
7637,Atletico-GO,13,0.52,466,0.88,15,1,4
7637,Flamengo,12,0.48,439,0.88,7,0,6
7638,Palmeiras,12,0.31,289,0.69,18,2,5
7638,Ceara,31,0.69,620,0.85,4,0,8
7639,Fluminense,22,0.68,541,0.88,12,1,9
7639,Chapecoense,3,0.32,260,0.72,10,2,3
7640,America-MG,19,0.45,383,0.75,18,2,5
7640,Sao Paulo,11,0.55,463,0.8,18,0,5
7641,Bragantino,23,0.44,370,0.8,23,3,4
7641,Internacional,4,0.56,474,0.78,26,0,2
7642,Sport,18,0.63,569,0.89,17,1,6
7642,Athletico-PR,7,0.37,338,0.81,14,0,4
7643,Juventude,17,0.44,404,0.78,10,0,11
7643,Corinthians,1,0.56,519,0.85,22,0,4
7644,Gremio,7,0.37,328,0.83,15,1,3
7644,Atletico-MG,13,0.63,548,0.88,11,0,9
7645,Santos,13,0.62,513,0.84,17,0,6
7645,Cuiaba,8,0.38,321,0.72,15,1,4
7646,Fluminense,26,0.66,545,0.88,14,0,8
7646,Santos,3,0.34,286,0.71,18,4,1
7647,Atletico-GO,10,0.44,403,0.82,7,1,4
7647,Flamengo,12,0.56,502,0.87,11,2,10
7648,Palmeiras,17,0.56,377,0.81,17,3,11
7648,Ceara,19,0.44,309,0.69,14,0,8
7649,Coritiba,17,0.52,449,0.85,10,3,7
7649,Goias,7,0.48,421,0.83,12,2,3
7650,Botafogo-RJ,9,0.56,474,0.84,6,0,2
7650,Corinthians,15,0.44,382,0.79,18,1,4
7651,Atletico-MG,15,0.52,534,0.87,12,2,3
7651,Internacional,6,0.48,491,0.85,18,0,3
7652,Fortaleza,22,0.66,444,0.84,22,1,7
7652,Cuiaba,9,0.34,245,0.69,23,0,1
7653,Avai,13,0.59,541,0.84,20,3,6
7653,America-MG,7,0.41,395,0.75,18,2,1
7654,Sao Paulo,18,0.55,517,0.88,17,2,5
7654,Athletico-PR,7,0.45,435,0.86,14,2,5
7655,Juventude,13,0.51,420,0.81,16,5,5
7655,Bragantino,15,0.49,418,0.79,17,1,4
7656,Goias,9,0.24,198,0.6,16,0,2
7656,Palmeiras,22,0.76,607,0.84,7,2,6
7657,America-MG,22,0.45,378,0.81,19,2,5
7657,Juventude,13,0.55,444,0.81,11,2,5
7658,Corinthians,14,0.55,597,0.86,22,1,7
7658,Avai,15,0.45,506,0.85,12,5,2
7659,Cuiaba,5,0.38,333,0.73,18,1,2
7659,Fluminense,12,0.62,525,0.86,14,0,5
7660,Santos,15,0.35,287,0.77,22,2,4
7660,Coritiba,22,0.65,519,0.87,10,0,7
7661,Flamengo,19,0.53,420,0.87,17,2,2
7661,Sao Paulo,6,0.47,372,0.84,25,1,3
7662,Athletico-PR,12,0.44,408,0.81,9,1,2
7662,Atletico-MG,17,0.56,521,0.84,14,0,5
7663,Internacional,18,0.52,476,0.82,15,0,8
7663,Fortaleza,7,0.48,453,0.77,13,3,5
7664,Bragantino,18,0.59,485,0.88,12,1,13
7664,Atletico-GO,5,0.41,366,0.79,9,2,2
7665,Ceara,18,0.65,469,0.8,16,1,4
7665,Botafogo-RJ,11,0.35,257,0.68,15,2,2
7666,Flamengo,17,0.57,444,0.86,15,1,9
7666,Palmeiras,10,0.43,347,0.76,21,1,6
7676,Bragantino,15,0.33,242,0.67,13,1,6
7676,Sao Paulo,24,0.67,495,0.83,12,2,9
7677,Athletico-PR,10,0.41,354,0.75,15,2,6
7677,Flamengo,11,0.59,500,0.81,10,1,5
7678,Palmeiras,20,0.44,339,0.78,13,3,12
7678,Corinthians,7,0.56,426,0.84,14,0,3
7679,Fluminense,12,0.58,503,0.85,15,4,5
7679,Internacional,12,0.42,383,0.76,12,2,4
7680,Atletico-MG,20,0.61,659,0.89,10,0,3
7680,Coritiba,11,0.39,415,0.85,8,0,3
7681,Santos,18,0.39,324,0.75,16,2,3
7681,America-MG,19,0.61,490,0.85,8,1,8
7682,Juventude,13,0.58,428,0.82,18,2,6
7682,Cuiaba,10,0.42,314,0.77,19,1,7
7683,Atletico-GO,9,0.37,320,0.75,11,2,2
7683,Botafogo-RJ,17,0.63,526,0.85,5,2,7
7684,Avai,14,0.4,255,0.7,20,0,3
7684,Goias,18,0.6,376,0.81,20,3,5
7667,Ceara,14,0.56,447,0.76,11,4,5
7667,Bragantino,18,0.44,357,0.77,20,0,4
7668,America-MG,7,0.46,364,0.75,19,4,6
7668,Athletico-PR,13,0.54,417,0.79,12,3,11
7669,Goias,7,0.3,253,0.7,20,0,0
7669,Atletico-MG,21,0.7,582,0.88,15,2,10
7670,Cuiaba,17,0.51,475,0.89,12,1,4
7670,Atletico-GO,14,0.49,473,0.85,14,0,6
7671,Botafogo-RJ,17,0.61,402,0.83,14,2,6
7671,Juventude,7,0.39,256,0.72,18,2,4
7672,Corinthians,6,0.56,422,0.8,14,1,9
7672,Fortaleza,15,0.44,335,0.73,14,4,4
7673,Coritiba,20,0.55,438,0.89,13,1,8
7673,Fluminense,7,0.45,386,0.81,16,2,1
7674,Internacional,23,0.61,537,0.85,15,0,18
7674,Avai,11,0.39,378,0.78,16,0,2
7675,Sao Paulo,10,0.57,459,0.86,15,2,2
7675,Santos,8,0.43,353,0.81,8,0,4
7686,Atletico-MG,23,0.69,539,0.8,7,3,11
7686,America-MG,12,0.31,261,0.59,22,3,3
7687,Athletico-PR,15,0.4,285,0.74,19,1,4
7687,Ceara,16,0.6,408,0.78,8,1,9
7688,Flamengo,17,0.53,408,0.81,13,8,10
7688,Botafogo-RJ,13,0.47,387,0.77,18,1,4
7689,Palmeiras,19,0.48,357,0.85,10,3,6
7689,Fluminense,8,0.52,403,0.83,13,0,3
7690,Atletico-GO,33,0.77,531,0.87,12,2,12
7690,Goias,6,0.23,173,0.6,11,2,0
7691,Bragantino,8,0.58,537,0.83,11,3,1
7691,Corinthians,4,0.42,416,0.8,9,1,1
7692,Santos,12,0.47,417,0.83,14,1,4
7692,Cuiaba,16,0.53,454,0.88,12,2,8
7693,Juventude,12,0.57,454,0.82,22,2,6
7693,Internacional,8,0.43,359,0.76,13,1,3
7694,Fortaleza,12,0.54,383,0.79,16,3,9
7694,Sao Paulo,4,0.46,339,0.72,14,2,4
7695,Avai,12,0.58,546,0.84,14,0,5
7695,Coritiba,8,0.42,385,0.79,13,1,7
7696,Bragantino,6,0.37,384,0.77,13,1,3
7696,Atletico-MG,18,0.63,648,0.84,5,2,10
7706,Palmeiras,14,0.48,388,0.79,11,3,7
7706,Bragantino,11,0.52,410,0.81,14,0,4
7707,Ceara,15,0.41,333,0.82,18,4,8
7707,Flamengo,11,0.59,486,0.83,22,0,3
7708,Internacional,13,0.47,385,0.82,8,1,5
7708,Corinthians,15,0.53,426,0.86,7,3,6
7709,Atletico-MG,14,0.57,526,0.82,16,2,10
7709,Atletico-GO,5,0.43,400,0.8,14,1,2
7710,Fluminense,11,0.64,525,0.86,12,1,4
7710,Athletico-PR,12,0.36,290,0.76,12,1,5
7711,Sao Paulo,21,0.74,593,0.88,5,1,15
7711,Cuiaba,6,0.26,215,0.72,15,0,3
7712,Coritiba,17,0.59,410,0.85,11,4,7
7712,America-MG,9,0.41,294,0.79,23,1,4
7713,Botafogo-RJ,13,0.63,512,0.84,14,3,5
7713,Fortaleza,10,0.37,302,0.73,15,2,1
7714,Avai,17,0.64,545,0.84,18,0,6
7714,Juventude,5,0.36,302,0.78,16,0,6
7715,Goias,10,0.31,243,0.72,14,0,5
7715,Santos,16,0.69,507,0.88,11,2,9
7697,Atletico-GO,17,0.58,498,0.85,14,1,3
7697,Coritiba,14,0.42,358,0.81,13,1,5
7698,Flamengo,11,0.64,580,0.88,14,1,6
7698,Goias,3,0.36,316,0.77,19,3,4
7699,Santos,16,0.51,382,0.8,9,2,6
7699,Ceara,11,0.49,394,0.79,13,1,2
7700,Juventude,13,0.45,380,0.79,20,1,7
7700,Palmeiras,20,0.55,465,0.83,6,2,7
7701,Cuiaba,11,0.42,319,0.78,9,2,4
7701,Internacional,14,0.58,426,0.83,12,1,11
7702,America-MG,12,0.42,377,0.74,19,3,3
7702,Botafogo-RJ,8,0.58,516,0.82,9,1,5
7703,Corinthians,13,0.56,513,0.8,11,2,8
7703,Sao Paulo,14,0.44,414,0.74,12,2,8
7704,Fortaleza,23,0.64,486,0.84,13,0,12
7704,Fluminense,7,0.36,290,0.73,14,3,5
7705,Athletico-PR,12,0.42,345,0.73,23,1,5
7705,Avai,9,0.58,464,0.81,17,0,4
7716,Goias,17,0.52,358,0.81,18,0,6
7716,Bragantino,14,0.48,357,0.78,22,1,1
7717,Sao Paulo,15,0.52,372,0.81,19,2,8
7717,Ceara,7,0.48,356,0.8,10,3,3
7718,Fortaleza,14,0.63,553,0.84,10,1,8
7718,Juventude,16,0.37,334,0.76,16,0,7
7719,Coritiba,15,0.27,188,0.59,10,3,5
7719,Botafogo-RJ,18,0.73,485,0.83,12,4,9
7720,Santos,18,0.44,384,0.8,19,1,3
7720,Palmeiras,17,0.56,477,0.87,15,2,4
7721,Cuiaba,10,0.59,460,0.86,9,0,8
7721,Athletico-PR,19,0.41,333,0.78,17,4,8
7722,Corinthians,7,0.63,541,0.81,13,0,6
7722,America-MG,13,0.37,316,0.69,19,1,5
7723,Fluminense,17,0.63,505,0.86,9,2,12
7723,Flamengo,7,0.37,302,0.76,16,4,2
7724,Atletico-MG,27,0.62,496,0.83,14,2,13
7724,Avai,5,0.38,321,0.75,10,0,0
7725,Internacional,10,0.44,433,0.83,7,0,3
7725,Atletico-GO,20,0.56,524,0.84,16,0,12
7685,Fortaleza,11,0.4,299,0.73,18,0,4
7685,Ceara,19,0.6,451,0.87,18,2,1
7726,America-MG,16,0.52,448,0.76,11,3,8
7726,Cuiaba,5,0.48,421,0.76,11,4,4
7727,Athletico-PR,14,0.41,296,0.78,21,2,7
7727,Santos,14,0.59,421,0.81,11,0,6
7728,Ceara,22,0.51,424,0.84,14,4,5
7728,Coritiba,14,0.49,419,0.8,9,1,6
7729,Avai,17,0.54,445,0.77,11,1,4
7729,Sao Paulo,16,0.46,387,0.73,23,2,7
7730,Atletico-GO,14,0.57,528,0.85,9,3,9
7730,Corinthians,10,0.43,435,0.83,11,0,0
7731,Juventude,11,0.48,251,0.4,21,5,5
7731,Fluminense,6,0.52,259,0.39,10,1,7
7732,Flamengo,11,0.66,526,0.87,9,2,9
7732,Fortaleza,12,0.34,280,0.75,21,5,3
7733,Palmeiras,16,0.49,367,0.78,8,0,6
7733,Atletico-MG,11,0.51,378,0.82,19,4,2
7734,Bragantino,8,0.48,434,0.82,20,2,7
7734,Internacional,9,0.52,479,0.82,12,1,3
7735,Botafogo-RJ,16,0.63,464,0.85,11,1,9
7735,Goias,11,0.37,282,0.7,22,1,2
7736,Cuiaba,11,0.39,354,0.79,10,0,4
7736,Corinthians,11,0.61,552,0.87,11,0,3
7737,America-MG,16,0.57,452,0.78,18,3,4
7737,Ceara,7,0.43,348,0.7,20,0,4
7738,Juventude,17,0.55,385,0.75,9,0,11
7738,Athletico-PR,7,0.45,340,0.68,10,1,5
7739,Atletico-GO,13,0.53,429,0.79,12,1,8
7739,Avai,10,0.47,394,0.79,12,0,6
7740,Bragantino,12,0.31,253,0.77,11,2,5
7740,Flamengo,13,0.69,551,0.88,16,1,7
7741,Fluminense,13,0.43,332,0.78,13,1,1
7741,Atletico-MG,11,0.57,425,0.84,15,3,9
7742,Santos,22,0.52,414,0.8,11,2,10
7742,Internacional,11,0.48,411,0.79,16,1,3
7743,Palmeiras,14,0.47,391,0.83,16,3,7
7743,Botafogo-RJ,12,0.53,440,0.85,14,0,4
7744,Coritiba,11,0.4,318,0.77,12,1,1
7744,Sao Paulo,16,0.6,467,0.83,13,1,10
7745,Fortaleza,20,0.52,391,0.8,12,5,6
7745,Goias,12,0.48,379,0.82,18,2,2
7746,Corinthians,13,0.58,573,0.86,15,3,4
7746,Juventude,8,0.42,427,0.81,12,4,5
7747,Atletico-MG,16,0.68,601,0.88,11,1,5
7747,Santos,12,0.32,277,0.79,16,2,6
7748,Fluminense,15,0.47,404,0.84,10,2,10
7748,Atletico-GO,17,0.53,484,0.84,13,3,6
7749,Cuiaba,19,0.43,334,0.77,14,0,5
7749,Bragantino,8,0.57,450,0.81,15,0,4
7750,Internacional,11,0.32,290,0.76,15,3,4
7750,Flamengo,16,0.68,599,0.88,14,1,4
7751,Goias,12,0.49,360,0.81,20,1,2
7751,Ceara,20,0.51,369,0.75,14,3,10
7752,Sao Paulo,15,0.47,406,0.77,14,2,2
7752,America-MG,11,0.53,438,0.75,16,0,4
7753,Coritiba,11,0.47,410,0.84,11,1,5
7753,Palmeiras,16,0.53,466,0.86,13,2,6
7754,Fortaleza,23,0.64,500,0.8,13,1,7
7754,Athletico-PR,7,0.36,293,0.66,12,2,1
7755,Botafogo-RJ,22,0.51,415,0.74,19,1,7
7755,Avai,9,0.49,409,0.76,22,5,1
7756,Juventude,10,0.34,326,0.76,19,0,4
7756,Santos,18,0.66,630,0.87,14,2,9
7757,Ceara,16,0.53,482,0.81,14,1,5
7757,Atletico-MG,14,0.47,456,0.79,17,0,2
7758,Bragantino,18,0.53,449,0.8,13,1,4
7758,Coritiba,16,0.47,413,0.8,12,1,5
7759,Goias,7,0.53,425,0.84,11,4,8
7759,Internacional,16,0.47,407,0.8,14,0,2
7760,Flamengo,15,0.63,622,0.9,17,3,4
7760,Cuiaba,6,0.37,352,0.84,14,0,3
7761,Athletico-PR,21,0.43,384,0.82,12,3,11
7761,Corinthians,11,0.57,522,0.86,9,0,4
7762,America-MG,9,0.21,183,0.64,12,0,3
7762,Fluminense,20,0.79,685,0.89,9,1,8
7763,Botafogo-RJ,17,0.32,276,0.71,17,1,3
7763,Sao Paulo,6,0.68,573,0.82,17,4,3
7764,Palmeiras,29,0.49,361,0.82,12,2,12
7764,Atletico-GO,10,0.51,392,0.83,16,2,4
7765,Avai,12,0.51,435,0.8,16,2,3
7765,Fortaleza,4,0.49,424,0.81,17,2,4
7766,Cuiaba,14,0.45,368,0.79,15,1,7
7766,Ceara,9,0.55,454,0.83,10,6,6
7767,Santos,12,0.43,341,0.81,13,0,3
7767,Bragantino,18,0.57,441,0.85,18,0,9
7768,Atletico-MG,16,0.48,373,0.84,18,1,9
7768,Flamengo,10,0.52,406,0.85,13,1,8
7769,Coritiba,24,0.61,372,0.8,12,3,12
7769,Athletico-PR,10,0.39,251,0.7,11,2,1
7770,Corinthians,17,0.67,603,0.85,7,3,6
7770,Goias,9,0.33,300,0.73,13,1,4
7771,Internacional,18,0.78,597,0.87,13,5,7
7771,Botafogo-RJ,10,0.22,178,0.6,13,3,2
7772,Fortaleza,18,0.51,355,0.7,8,1,5
7772,America-MG,14,0.49,325,0.69,5,5,8
7773,Atletico-GO,26,0.66,513,0.87,15,1,7
7773,Juventude,5,0.34,276,0.72,11,1,2
7774,Fluminense,19,0.49,479,0.87,8,1,6
7774,Avai,9,0.51,486,0.83,15,4,3
7775,Sao Paulo,12,0.39,287,0.73,17,1,3
7775,Palmeiras,23,0.61,446,0.82,9,2,7
7776,Internacional,15,0.56,550,0.88,9,0,1
7776,Coritiba,14,0.44,427,0.88,16,2,9
7777,Athletico-PR,10,0.3,247,0.68,14,0,5
7777,Bragantino,23,0.7,560,0.87,11,3,10
7778,Flamengo,23,0.53,430,0.78,17,2,7
7778,America-MG,15,0.47,387,0.77,13,1,7
7779,Corinthians,9,0.62,527,0.85,20,0,3
7779,Santos,7,0.38,335,0.73,10,4,2
7780,Atletico-MG,17,0.67,663,0.9,14,1,1
7780,Fortaleza,8,0.33,328,0.77,15,0,3
7781,Avai,7,0.49,395,0.78,18,0,2
7781,Palmeiras,15,0.51,392,0.74,17,1,5
7782,Botafogo-RJ,9,0.2,182,0.66,18,1,1
7782,Fluminense,11,0.8,730,0.89,14,1,6
7783,Goias,15,0.46,311,0.71,14,2,4
7783,Cuiaba,13,0.54,356,0.75,16,0,6
7784,Ceara,10,0.49,352,0.82,16,0,4
7784,Atletico-GO,7,0.51,369,0.81,18,6,2
7785,Sao Paulo,29,0.59,527,0.87,15,0,16
7785,Juventude,4,0.41,400,0.8,7,1,1
7786,Juventude,17,0.56,574,0.9,11,1,6
7786,Atletico-MG,8,0.44,475,0.88,11,0,6
7787,Fluminense,15,0.58,519,0.9,11,4,6
7787,Corinthians,3,0.42,374,0.82,12,0,4
7788,Santos,16,0.46,418,0.82,15,2,7
7788,Flamengo,12,0.54,489,0.86,13,0,3
7789,Ceara,9,0.61,391,0.84,24,3,3
7789,Internacional,12,0.39,257,0.77,20,0,2
7790,Palmeiras,35,0.72,553,0.84,12,0,9
7790,Athletico-PR,13,0.28,231,0.6,15,0,2
7791,Avai,12,0.6,562,0.84,10,3,4
7791,Cuiaba,13,0.4,374,0.76,12,2,4
7792,Atletico-GO,11,0.53,376,0.81,9,2,3
7792,Sao Paulo,8,0.47,346,0.78,20,1,0
7793,America-MG,21,0.53,412,0.77,14,2,11
7793,Goias,21,0.47,377,0.78,8,2,3
7794,Coritiba,11,0.37,288,0.75,11,1,2
7794,Fortaleza,22,0.63,479,0.87,22,1,6
7795,Bragantino,18,0.65,434,0.77,11,6,9
7795,Botafogo-RJ,9,0.35,248,0.67,19,0,4
7796,Bragantino,37,0.46,355,0.76,5,1,19
7796,Avai,8,0.54,434,0.81,6,0,7
7797,Fluminense,18,0.6,501,0.87,16,0,9
7797,Ceara,17,0.4,344,0.79,17,2,10
7798,Goias,11,0.34,256,0.7,15,0,2
7798,Athletico-PR,20,0.66,481,0.86,10,3,2
7799,Coritiba,19,0.47,350,0.81,19,0,11
7799,Juventude,15,0.53,426,0.81,11,0,7
7800,Corinthians,7,0.49,433,0.81,7,3,6
7800,Flamengo,12,0.51,457,0.82,12,1,3
7801,Santos,19,0.48,349,0.79,13,0,9
7801,Atletico-GO,16,0.52,370,0.83,18,0,10
7802,Fortaleza,12,0.39,295,0.74,9,1,2
7802,Palmeiras,12,0.61,454,0.83,15,2,6
7803,Atletico-MG,11,0.6,496,0.84,12,2,7
7803,Sao Paulo,6,0.4,340,0.78,16,0,4
7804,Cuiaba,14,0.46,404,0.81,7,2,5
7804,Botafogo-RJ,6,0.54,473,0.82,11,2,2
7805,Internacional,21,0.68,647,0.86,5,2,13
7805,America-MG,9,0.32,309,0.71,8,2,2
7806,Athletico-PR,17,0.6,501,0.84,7,4,5
7806,Internacional,17,0.4,338,0.73,13,2,5
7807,Flamengo,17,0.55,543,0.9,13,0,8
7807,Coritiba,17,0.45,447,0.87,11,1,6
7808,Avai,14,0.41,338,0.76,17,3,6
7808,Santos,6,0.59,474,0.83,12,1,8
7809,Ceara,18,0.44,434,0.82,18,2,6
7809,Corinthians,11,0.56,542,0.84,5,1,2
7810,Juventude,23,0.62,473,0.83,16,1,7
7810,Goias,16,0.38,307,0.75,16,2,4
7811,Sao Paulo,6,0.36,328,0.76,17,5,5
7811,Fluminense,15,0.64,583,0.86,7,1,3
7812,Botafogo-RJ,14,0.37,275,0.76,21,1,6
7812,Atletico-MG,15,0.63,487,0.88,18,3,2
7813,Atletico-GO,15,0.63,555,0.87,7,1,5
7813,Fortaleza,9,0.37,334,0.79,9,0,6
7814,America-MG,25,0.56,490,0.84,8,2,10
7814,Bragantino,16,0.44,408,0.81,18,1,4
7815,Palmeiras,16,0.62,494,0.84,17,3,11
7815,Cuiaba,6,0.38,310,0.73,12,1,4
7816,Ceara,14,0.45,366,0.77,17,1,3
7816,Avai,16,0.55,444,0.83,14,1,3
7817,Bragantino,14,0.56,406,0.78,14,1,4
7817,Fortaleza,10,0.44,319,0.7,18,1,9
7818,Goias,15,0.26,211,0.73,19,2,2
7818,Fluminense,17,0.74,603,0.9,9,0,3
7819,Athletico-PR,15,0.42,383,0.8,15,2,3
7819,Atletico-GO,15,0.58,527,0.85,8,1,2
7820,Flamengo,27,0.63,550,0.91,14,2,5
7820,Juventude,8,0.37,317,0.82,13,1,4
7821,Internacional,15,0.34,297,0.82,11,3,4
7821,Sao Paulo,8,0.66,586,0.88,10,4,3
7822,Santos,16,0.35,298,0.75,15,2,4
7822,Botafogo-RJ,23,0.65,553,0.87,18,2,4
7823,Corinthians,19,0.62,584,0.89,16,1,9
7823,Coritiba,8,0.38,372,0.82,15,1,2
7824,Cuiaba,16,0.31,296,0.77,7,1,4
7824,Atletico-MG,7,0.69,672,0.9,10,1,2
7825,America-MG,15,0.48,399,0.77,16,1,7
7825,Palmeiras,17,0.52,419,0.81,6,2,7
7826,Sao Paulo,20,0.64,541,0.86,7,0,6
7826,Goias,13,0.36,308,0.8,11,3,3
7827,Botafogo-RJ,17,0.54,494,0.82,16,0,2
7827,Athletico-PR,16,0.46,410,0.8,15,3,11
7828,Avai,13,0.42,333,0.81,19,1,6
7828,Flamengo,19,0.58,453,0.85,19,0,5
7829,Fluminense,24,0.61,528,0.82,11,2,9
7829,Bragantino,5,0.39,331,0.72,20,4,5
7830,Palmeiras,18,0.52,391,0.83,13,4,12
7830,Internacional,11,0.48,374,0.77,15,1,5
7831,Juventude,13,0.44,337,0.81,20,1,8
7831,Ceara,17,0.56,429,0.85,14,1,3
7832,Atletico-MG,14,0.53,521,0.83,11,2,5
7832,Corinthians,7,0.47,474,0.79,12,0,0
7833,Atletico-GO,23,0.65,554,0.83,4,2,6
7833,America-MG,10,0.35,318,0.67,12,2,3
7834,Fortaleza,27,0.53,381,0.8,11,3,7
7834,Santos,11,0.47,375,0.71,11,1,5
7835,Coritiba,4,0.42,365,0.75,16,0,4
7835,Cuiaba,8,0.58,490,0.84,12,1,4
7836,Goias,18,0.49,356,0.79,18,1,3
7836,Coritiba,20,0.51,355,0.8,11,3,7
7837,Ceara,12,0.47,373,0.79,14,0,6
7837,Palmeiras,16,0.53,424,0.86,11,5,5
7838,Corinthians,16,0.49,484,0.78,6,1,3
7838,Botafogo-RJ,10,0.51,488,0.8,6,0,4
7839,Flamengo,16,0.52,469,0.85,12,1,6
7839,Atletico-GO,5,0.48,433,0.84,16,0,3
7840,Athletico-PR,10,0.39,312,0.75,15,1,6
7840,Sao Paulo,12,0.61,484,0.85,13,1,5
7841,Internacional,9,0.31,277,0.7,13,1,1
7841,Atletico-MG,21,0.69,600,0.88,12,1,7
7842,Cuiaba,19,0.57,429,0.8,11,0,10
7842,Fortaleza,7,0.43,344,0.77,10,1,3
7843,America-MG,18,0.47,372,0.76,16,0,7
7843,Avai,10,0.53,422,0.79,17,2,7
