partida_id,clube,chutes,chutes_no_alvo,posse_de_bola,precisao_passes,faltas,impedimentos,escanteios
6830,Goias,13,5,0.47,0.82,14,2,4
6830,Bahia,10,3,0.53,0.78,23,0,5
6831,Botafogo-RJ,8,5,0.28,0.64,11,2,2
6831,Corinthians,25,5,0.72,0.88,19,2,8
6832,Ceara,18,6,0.49,0.82,12,0,13
6832,Sao Paulo,6,2,0.51,0.83,16,0,5
6833,Internacional,23,6,0.61,0.86,16,0,9
6833,Fortaleza,6,3,0.39,0.79,12,3,3
6834,Avai,13,2,0.58,0.83,11,0,4
6834,Chapecoense,15,2,0.42,0.75,15,0,4
6835,CSA,18,4,0.39,0.84,15,1,5
6835,Fluminense,19,7,0.61,0.91,14,2,3
6846,Internacional,24,9,0.69,0.83,22,3,11
6846,Goias,13,7,0.31,0.61,24,2,3
6847,Chapecoense,25,3,0.59,0.85,12,0,5
6847,Botafogo-RJ,9,2,0.41,0.74,18,0,2
6848,Bahia,16,4,0.58,0.82,12,0,10
6848,Atletico-MG,10,3,0.42,0.77,20,2,4
6849,Athletico-PR,0,0,,,0,0,0
6849,Gremio,0,0,,,0,0,0
6850,Flamengo,27,7,0.66,0.9,13,0,13
6850,Ceara,5,1,0.34,0.78,10,1,3
6851,Corinthians,32,9,0.65,0.86,15,2,7
6851,Avai,9,1,0.35,0.75,13,3,3
6852,Fluminense,13,4,0.45,0.86,15,0,2
6852,Palmeiras,10,3,0.55,0.88,20,2,6
6853,Fortaleza,11,3,0.37,0.76,16,1,5
6853,Santos,14,4,0.63,0.85,17,3,8
6854,Sao Paulo,15,6,0.56,0.85,29,2,5
6854,Vasco,10,5,0.44,0.82,16,0,5
6855,Cruzeiro,21,9,0.73,0.84,9,1,9
6855,CSA,5,3,0.27,0.6,16,2,1
6856,Botafogo-RJ,8,1,0.44,0.8,8,3,5
6856,Internacional,17,7,0.56,0.84,14,1,9
6857,Ceara,16,8,0.52,0.8,17,1,6
6857,Athletico-PR,10,3,0.48,0.77,16,2,4
6858,Avai,5,1,0.43,0.78,26,0,3
6858,Fluminense,7,2,0.57,0.84,20,0,4
6859,Palmeiras,14,5,0.44,0.86,18,4,3
6859,Flamengo,9,8,0.56,0.87,21,1,6
6860,Goias,19,4,0.58,0.83,11,2,14
6860,Fortaleza,11,6,0.42,0.79,15,1,6
6861,CSA,13,4,0.52,0.83,9,4,6
6861,Bahia,17,8,0.48,0.82,12,0,8
6862,Atletico-MG,14,9,0.41,0.73,15,2,7
6862,Corinthians,13,4,0.59,0.81,8,3,5
6863,Santos,11,5,0.68,0.88,18,2,3
6863,Chapecoense,4,0,0.32,0.78,19,0,2
6864,Gremio,13,4,0.42,0.8,15,0,1
6864,Sao Paulo,10,1,0.58,0.84,16,1,5
6865,Vasco,6,1,0.41,0.71,16,1,2
6865,Cruzeiro,14,1,0.59,0.8,19,0,17
6866,Athletico-PR,9,3,0.51,0.79,16,3,6
6866,Santos,9,3,0.49,0.83,9,5,3
6867,Ceara,9,2,0.36,0.74,15,2,9
6867,Corinthians,19,3,0.64,0.86,14,0,6
6868,Atletico-MG,27,8,0.48,0.81,11,2,11
6868,Botafogo-RJ,13,6,0.52,0.83,10,1,8
6869,Chapecoense,19,6,0.56,0.87,21,1,2
6869,CSA,10,3,0.44,0.84,13,1,5
6870,Fluminense,13,3,0.59,0.87,16,0,6
6870,Fortaleza,13,4,0.41,0.87,9,1,1
6871,Sao Paulo,19,8,0.42,0.79,20,3,8
6871,Internacional,11,3,0.58,0.83,19,1,2
6872,Gremio,14,7,0.63,0.86,11,1,5
6872,Cruzeiro,13,2,0.37,0.79,21,1,6
6873,Palmeiras,10,6,0.44,0.85,21,1,1
6873,Goias,10,3,0.56,0.87,13,1,3
6874,Bahia,15,4,0.46,0.86,21,1,2
6874,Vasco,10,4,0.54,0.89,11,2,6
6875,Flamengo,21,13,0.68,0.88,18,0,8
6875,Avai,8,3,0.32,0.71,13,2,3
6876,Corinthians,16,3,0.6,0.83,21,0,3
6876,Fluminense,10,3,0.4,0.76,14,2,5
6877,Santos,21,8,0.51,0.82,12,4,3
6877,Flamengo,5,1,0.49,0.81,15,0,5
6878,Botafogo-RJ,15,2,0.51,0.84,12,0,3
6878,Ceara,14,2,0.49,0.78,19,2,6
6879,CSA,24,6,0.42,0.88,17,1,6
6879,Sao Paulo,13,4,0.58,0.89,24,1,4
6880,Internacional,20,7,0.65,0.83,11,2,18
6880,Atletico-MG,10,4,0.35,0.71,16,1,3
6881,Cruzeiro,9,3,0.57,0.86,11,1,4
6881,Palmeiras,8,5,0.43,0.81,11,2,3
6882,Goias,18,6,0.45,0.79,21,1,7
6882,Gremio,15,6,0.55,0.8,8,2,4
6883,Vasco,24,7,0.52,0.83,18,1,7
6883,Chapecoense,9,2,0.48,0.84,16,0,2
6884,Avai,0,0,,,0,0,0
6884,Athletico-PR,0,0,,,0,0,0
6885,Fortaleza,8,4,0.57,0.84,9,4,2
6885,Bahia,11,4,0.43,0.75,15,3,3
6886,Fortaleza,11,3,0.43,0.86,14,1,4
6886,Athletico-PR,13,5,0.57,0.89,10,1,4
6887,Coritiba,2,0,0.42,0.74,11,3,2
6887,Internacional,11,4,0.58,0.81,21,2,6
6888,Sport,9,3,0.4,0.77,15,3,2
6888,Ceara,11,5,0.6,0.82,18,0,4
6889,Santos,10,4,0.54,0.81,10,4,4
6889,Bragantino,18,6,0.46,0.8,19,2,2
6890,Flamengo,17,2,0.63,0.8,12,2,9
6890,Atletico-MG,10,4,0.37,0.71,24,3,2
6891,Gremio,15,4,0.53,0.8,24,2,6
6891,Fluminense,10,4,0.47,0.8,16,1,3
6896,Athletico-PR,19,4,0.79,0.92,16,1,3
6896,Goias,13,3,0.21,0.72,18,1,3
6897,Atletico-MG,25,13,0.56,0.81,19,3,8
6897,Corinthians,8,5,0.44,0.74,11,1,4
6898,Bragantino,23,8,0.55,0.88,13,1,12
6898,Botafogo-RJ,9,3,0.45,0.82,8,1,3
6899,Bahia,12,5,0.45,0.8,16,1,3
6899,Coritiba,15,3,0.55,0.85,18,5,8
6900,Atletico-GO,13,7,0.34,0.72,15,2,11
6900,Flamengo,9,3,0.66,0.88,19,1,5
6901,Ceara,11,5,0.42,0.8,17,1,1
6901,Gremio,14,8,0.58,0.87,7,0,7
6902,Fluminense,10,1,0.52,0.82,20,3,3
6902,Palmeiras,9,1,0.48,0.82,31,0,3
6903,Sao Paulo,13,3,0.52,0.87,16,4,5
6903,Fortaleza,12,3,0.48,0.85,18,3,7
6904,Internacional,25,7,0.59,0.83,28,2,9
6904,Santos,6,1,0.41,0.79,14,2,4
6905,Vasco,9,6,0.46,0.81,29,1,5
6905,Sport,13,1,0.54,0.84,17,4,8
6906,Gremio,24,8,0.47,0.86,16,0,7
6906,Corinthians,5,2,0.53,0.88,14,0,5
6907,Coritiba,9,2,0.35,0.74,25,3,5
6907,Flamengo,18,7,0.65,0.88,16,1,5
6908,Palmeiras,12,3,0.65,0.86,11,0,6
6908,Goias,11,5,0.35,0.75,16,0,2
6909,Atletico-MG,11,6,0.61,0.82,14,2,4
6909,Ceara,13,1,0.39,0.77,16,0,0
6910,Bahia,10,4,0.42,0.76,16,2,3
6910,Bragantino,16,3,0.58,0.82,16,1,7
6911,Vasco,8,3,0.4,0.82,16,1,3
6911,Sao Paulo,11,5,0.6,0.86,15,1,4
6912,Fluminense,10,5,0.43,0.76,13,1,1
6912,Internacional,9,3,0.57,0.78,24,1,4
6913,Atletico-GO,11,4,0.31,0.68,13,0,4
6913,Sport,15,4,0.69,0.82,15,2,9
6914,Fortaleza,12,1,0.59,0.9,9,2,4
6914,Botafogo-RJ,15,6,0.41,0.87,8,1,7
6915,Santos,11,6,0.32,0.77,9,0,2
6915,Athletico-PR,12,2,0.68,0.88,22,0,6
6916,Flamengo,8,2,0.61,0.87,17,1,1
6916,Gremio,10,2,0.39,0.8,20,3,2
6917,Bragantino,13,3,0.52,0.82,19,2,6
6917,Fluminense,9,4,0.48,0.81,14,0,4
6918,Athletico-PR,6,0,0.56,0.8,23,0,5
6918,Palmeiras,10,3,0.44,0.78,20,3,8
6919,Goias,13,4,0.48,0.82,16,3,2
6919,Fortaleza,13,3,0.52,0.79,15,2,6
6920,Internacional,11,5,0.58,0.84,19,1,4
6920,Atletico-GO,7,1,0.42,0.72,17,2,3
6921,Corinthians,23,13,0.64,0.91,15,0,10
6921,Coritiba,9,4,0.36,0.82,7,3,0
6922,Botafogo-RJ,10,5,0.26,0.63,9,1,7
6922,Atletico-MG,31,9,0.74,0.87,10,2,16
6923,Sport,11,5,0.41,0.76,23,1,4
6923,Santos,16,5,0.59,0.85,17,1,5
6924,Ceara,22,2,0.58,0.86,18,1,13
6924,Vasco,5,4,0.42,0.81,14,2,2
6925,Sao Paulo,25,5,0.68,0.9,14,4,5
6925,Bahia,8,5,0.32,0.68,16,1,6
6926,Athletico-PR,14,5,0.66,0.87,21,1,7
6926,Fluminense,9,2,0.34,0.73,12,2,2
6927,Internacional,6,3,0.33,0.62,20,3,2
6927,Atletico-MG,11,1,0.67,0.81,21,1,5
6928,Goias,6,2,0.33,0.67,26,5,3
6928,Atletico-GO,16,4,0.67,0.82,19,2,11
6929,Flamengo,15,5,0.67,0.88,15,0,5
6929,Botafogo-RJ,7,1,0.33,0.78,17,2,4
6930,Vasco,10,3,0.46,0.8,23,1,6
6930,Gremio,14,4,0.54,0.82,17,0,4
6931,Palmeiras,17,5,0.48,0.79,21,4,5
6931,Santos,8,1,0.52,0.76,15,0,6
6932,Bragantino,15,2,0.46,0.82,17,1,10
6932,Coritiba,7,4,0.54,0.75,18,2,3
6933,Sport,10,2,0.55,0.86,21,1,0
6933,Sao Paulo,11,4,0.45,0.84,25,0,3
6934,Ceara,11,4,0.38,0.77,21,1,6
6934,Bahia,16,7,0.62,0.84,7,1,11
6935,Corinthians,21,7,0.6,0.85,14,0,5
6935,Fortaleza,10,3,0.4,0.81,12,5,1
6936,Sao Paulo,15,5,0.57,0.87,13,3,4
6936,Athletico-PR,5,3,0.43,0.8,16,1,1
6946,Botafogo-RJ,7,2,0.47,0.85,14,2,5
6946,Internacional,7,4,0.53,0.87,24,2,3
6947,Fluminense,12,3,0.46,0.85,19,1,2
6947,Vasco,9,4,0.54,0.84,16,1,4
6948,Bahia,9,1,0.49,0.82,15,1,8
6948,Palmeiras,11,5,0.51,0.82,16,4,2
6949,Fortaleza,13,6,0.59,0.87,22,0,3
6949,Bragantino,5,2,0.41,0.83,10,1,4
6950,Sao Paulo,14,5,0.54,0.85,16,2,7
6950,Corinthians,7,5,0.46,0.8,22,1,4
6951,Coritiba,13,3,0.59,0.85,14,0,5
6951,Sport,6,2,0.41,0.79,19,1,2
6952,Santos,22,6,0.53,0.85,14,5,9
6952,Flamengo,10,6,0.47,0.8,26,1,2
6953,Atletico-GO,14,4,0.55,0.79,16,1,4
6953,Ceara,13,5,0.45,0.73,11,2,4
6956,Ceara,9,4,0.27,0.7,22,4,2
6956,Fortaleza,5,0,0.73,0.85,18,2,6
6957,Fluminense,11,4,0.43,0.78,14,0,2
6957,Atletico-GO,15,3,0.57,0.84,16,1,9
6958,Goias,11,3,0.46,0.84,16,1,3
6958,Corinthians,11,4,0.54,0.87,12,0,6
6959,Botafogo-RJ,17,6,0.55,0.84,23,1,6
6959,Coritiba,7,3,0.45,0.8,21,0,6
6960,Athletico-PR,11,5,0.58,0.83,15,1,2
6960,Bragantino,18,3,0.42,0.77,12,0,8
6961,Bahia,14,6,0.41,0.83,8,2,5
6961,Flamengo,20,9,0.59,0.86,17,2,6
6962,Palmeiras,11,1,0.48,0.73,21,1,5
6962,Internacional,8,2,0.52,0.75,23,0,4
6963,Santos,13,5,0.63,0.85,17,2,9
6963,Vasco,9,3,0.37,0.76,21,1,2
6964,Gremio,29,7,0.73,0.86,10,1,11
6964,Sport,5,3,0.27,0.6,11,1,1
6965,Atletico-MG,14,8,0.52,0.82,18,3,5
6965,Sao Paulo,13,4,0.48,0.78,11,1,3
6966,Flamengo,18,8,0.62,0.88,12,3,11
6966,Fortaleza,4,2,0.38,0.8,21,4,3
6967,Corinthians,15,6,0.61,0.87,18,1,12
6967,Botafogo-RJ,13,3,0.39,0.81,10,2,6
6968,Ceara,16,8,0.61,0.83,21,0,7
6968,Santos,7,4,0.39,0.75,16,3,5
6969,Bragantino,20,4,0.38,0.78,23,1,5
6969,Palmeiras,14,4,0.62,0.85,12,2,3
6970,Internacional,9,5,0.62,0.84,11,1,8
6970,Bahia,9,4,0.38,0.69,12,2,5
6971,Sao Paulo,15,3,0.51,0.8,21,0,3
6971,Fluminense,10,4,0.49,0.8,13,2,2
6972,Vasco,8,2,0.32,0.75,7,2,3
6972,Athletico-PR,14,4,0.68,0.86,16,1,2
6973,Atletico-GO,8,2,0.49,0.85,16,0,3
6973,Gremio,6,2,0.51,0.83,13,1,3
6974,Sport,17,6,0.53,0.83,18,1,9
6974,Goias,10,4,0.47,0.84,17,0,4
6975,Coritiba,13,3,0.47,0.8,14,0,4
6975,Atletico-MG,21,2,0.53,0.85,19,2,4
6976,Athletico-PR,17,3,0.62,0.89,19,3,7
6976,Botafogo-RJ,11,5,0.38,0.81,10,2,3
6977,Fortaleza,12,4,0.53,0.87,27,0,6
6977,Sport,4,1,0.47,0.82,14,2,1
6978,Goias,18,6,0.55,0.86,27,0,9
6978,Coritiba,13,3,0.45,0.82,13,2,2
6979,Sao Paulo,14,5,0.6,0.85,18,5,5
6979,Bragantino,10,2,0.4,0.74,18,2,1
6980,Fluminense,17,3,0.47,0.83,15,1,7
6980,Flamengo,13,6,0.53,0.87,16,2,6
6981,Santos,8,4,0.41,0.76,11,4,4
6981,Atletico-MG,16,4,0.59,0.79,15,1,5
6982,Internacional,17,9,0.62,0.81,15,1,10
6982,Ceara,6,1,0.38,0.68,16,1,3
6983,Corinthians,10,4,0.55,0.9,13,1,5
6983,Palmeiras,21,8,0.45,0.88,16,2,6
6984,Bahia,17,6,0.51,0.9,12,1,8
6984,Gremio,18,6,0.49,0.87,9,2,4
6985,Vasco,9,5,0.55,0.83,15,0,1
6985,Atletico-GO,13,7,0.45,0.81,23,1,4
6986,Athletico-PR,10,2,0.43,0.86,21,3,9
6986,Coritiba,5,1,0.57,0.85,12,3,6
6987,Santos,10,5,0.55,0.81,18,1,5
6987,Sao Paulo,12,6,0.45,0.81,20,3,2
6988,Fluminense,15,3,0.48,0.82,14,0,5
6988,Corinthians,9,3,0.52,0.84,15,2,8
6989,Gremio,14,3,0.57,0.89,11,2,6
6989,Fortaleza,3,2,0.43,0.87,13,0,2
6990,Atletico-MG,14,7,0.64,0.85,13,5,8
6990,Bragantino,12,4,0.36,0.75,18,0,3
6991,Bahia,9,2,0.53,0.79,16,5,5
6991,Atletico-GO,12,4,0.47,0.79,20,1,5
6992,Ceara,8,3,0.37,0.73,8,2,5
6992,Flamengo,11,2,0.63,0.84,6,2,8
6993,Goias,6,1,0.21,0.62,10,1,0
6993,Internacional,15,4,0.79,0.9,14,5,12
6994,Palmeiras,20,7,0.64,0.87,15,3,6
6994,Sport,9,4,0.36,0.76,12,1,2
6995,Botafogo-RJ,25,9,0.49,0.83,18,0,5
6995,Vasco,14,6,0.51,0.81,8,2,4
6937,Corinthians,11,5,0.33,0.72,15,1,4
6937,Bahia,25,7,0.67,0.88,13,5,11
6938,Fortaleza,12,3,0.42,0.76,9,2,3
6938,Internacional,11,1,0.58,0.84,20,2,7
6939,Bragantino,18,9,0.42,0.76,24,2,5
6939,Ceara,13,6,0.58,0.82,11,1,9
6940,Atletico-GO,15,9,0.44,0.76,16,1,6
6940,Atletico-MG,14,8,0.56,0.84,14,4,4
6941,Gremio,13,3,0.64,0.85,21,0,6
6941,Palmeiras,9,2,0.36,0.76,21,2,3
6942,Coritiba,11,2,0.55,0.86,14,3,6
6942,Vasco,11,3,0.45,0.86,15,0,6
6943,Botafogo-RJ,7,1,0.44,0.76,15,0,8
6943,Santos,21,6,0.56,0.83,13,1,10
6944,Sport,8,3,0.26,0.69,10,3,5
6944,Fluminense,18,4,0.74,0.87,9,3,8
6996,Sport,9,2,0.47,0.82,11,1,3
6996,Corinthians,16,2,0.53,0.86,15,2,8
6997,Athletico-PR,13,3,0.56,0.84,20,2,1
6997,Bahia,14,4,0.44,0.81,11,4,6
6998,Internacional,4,1,0.42,0.75,16,3,1
6998,Sao Paulo,19,6,0.58,0.82,16,0,4
6999,Atletico-MG,20,6,0.54,0.83,20,0,9
6999,Gremio,9,4,0.46,0.8,11,0,4
7000,Vasco,11,1,0.58,0.89,9,4,2
7000,Bragantino,12,3,0.42,0.83,16,1,5
7001,Palmeiras,17,7,0.6,0.87,14,1,5
7001,Flamengo,10,4,0.4,0.81,16,0,4
7002,Ceara,19,5,0.6,0.79,13,9,11
7002,Goias,10,7,0.4,0.71,14,3,7
7003,Atletico-GO,10,2,0.54,0.84,16,2,7
7003,Botafogo-RJ,16,5,0.46,0.81,12,0,5
7004,Santos,15,6,0.55,0.86,12,1,9
7004,Fortaleza,12,3,0.45,0.85,20,1,5
7005,Fluminense,15,7,0.43,0.84,16,0,5
7005,Coritiba,10,1,0.57,0.86,19,3,4
6892,Corinthians,12,4,0.54,0.83,18,4,4
6892,Atletico-GO,18,6,0.46,0.81,12,2,7
6893,Botafogo-RJ,15,2,0.62,0.86,18,0,8
6893,Bahia,12,4,0.38,0.74,14,1,5
7006,Gremio,14,5,0.46,0.77,15,1,5
7006,Internacional,8,2,0.54,0.79,16,1,5
7007,Palmeiras,28,11,0.64,0.85,10,1,9
7007,Ceara,10,5,0.36,0.74,20,0,4
7008,Bragantino,10,2,0.4,0.8,18,1,3
7008,Corinthians,12,4,0.6,0.86,13,1,8
7009,Botafogo-RJ,17,7,0.52,0.8,20,0,7
7009,Fluminense,8,5,0.48,0.78,21,2,4
7010,Coritiba,3,1,0.25,0.64,13,0,2
7010,Sao Paulo,19,5,0.75,0.88,12,2,11
7011,Flamengo,13,7,0.55,0.84,18,2,4
7011,Athletico-PR,10,3,0.45,0.8,22,2,5
7012,Fortaleza,16,5,0.6,0.85,8,1,8
7012,Atletico-GO,7,2,0.4,0.78,14,0,1
7013,Goias,14,4,0.55,0.83,16,4,2
7013,Santos,10,4,0.45,0.77,15,0,4
7014,Bahia,24,11,0.6,0.82,15,2,11
7014,Sport,5,2,0.4,0.72,13,0,0
7015,Atletico-MG,0,0,,,0,0,0
7015,Vasco,0,0,,,0,0,0
7016,Corinthians,13,4,0.62,0.85,19,0,6
7016,Santos,6,2,0.38,0.76,16,0,3
7017,Flamengo,16,7,0.63,0.89,14,1,8
7017,Sport,14,1,0.37,0.78,16,1,6
7018,Bahia,13,6,0.47,0.85,18,0,4
7018,Vasco,10,1,0.53,0.88,15,1,6
7019,Gremio,11,5,0.49,0.83,18,1,6
7019,Coritiba,13,3,0.51,0.84,21,4,6
7020,Sao Paulo,25,8,0.52,0.84,17,1,5
7020,Atletico-GO,15,5,0.48,0.81,12,2,3
7021,Goias,12,3,0.43,0.76,19,0,5
7021,Fluminense,10,5,0.57,0.85,15,4,4
7022,Botafogo-RJ,11,4,0.35,0.75,16,0,2
7022,Palmeiras,19,4,0.65,0.86,15,2,5
7023,Fortaleza,7,3,0.31,0.75,9,1,1
7023,Atletico-MG,15,4,0.69,0.88,19,2,8
7024,Athletico-PR,15,1,0.63,0.89,11,2,3
7024,Ceara,13,4,0.37,0.79,12,2,3
7025,Bragantino,13,2,0.47,0.78,18,2,7
7025,Internacional,8,5,0.53,0.83,22,1,2
7026,Vasco,13,4,0.37,0.77,14,3,5
7026,Flamengo,8,3,0.63,0.86,25,2,5
7027,Coritiba,10,2,0.45,0.88,20,0,2
7027,Fortaleza,12,2,0.55,0.86,12,0,4
7028,Palmeiras,9,3,0.47,0.84,15,2,8
7028,Sao Paulo,13,4,0.53,0.83,17,0,4
7029,Atletico-MG,23,11,0.67,0.85,14,4,8
7029,Goias,4,3,0.33,0.67,11,1,1
7030,Fluminense,8,2,0.48,0.77,26,0,3
7030,Bahia,12,1,0.52,0.83,18,0,4
7031,Santos,11,6,0.56,0.75,17,3,4
7031,Gremio,11,4,0.44,0.72,14,2,7
7032,Sport,17,3,0.63,0.85,11,0,6
7032,Botafogo-RJ,11,4,0.37,0.78,15,0,8
7033,Atletico-GO,24,8,0.53,0.76,17,0,7
7033,Bragantino,19,5,0.47,0.77,18,2,11
7034,Ceara,15,4,0.39,0.77,9,2,6
7034,Corinthians,10,3,0.61,0.8,10,1,6
7035,Internacional,13,6,0.45,0.75,19,3,6
7035,Athletico-PR,14,4,0.55,0.8,14,2,1
6945,Flamengo,31,12,0.66,0.85,12,1,9
6945,Goias,7,4,0.34,0.67,12,4,4
7036,Palmeiras,16,5,0.55,0.82,13,1,6
7036,Coritiba,12,9,0.45,0.77,20,2,2
7037,Gremio,10,4,0.51,0.83,11,1,1
7037,Botafogo-RJ,16,3,0.49,0.81,13,0,4
7038,Santos,12,3,0.59,0.79,18,1,7
7038,Atletico-GO,8,1,0.41,0.65,21,2,2
7039,Athletico-PR,16,9,0.62,0.84,18,2,8
7039,Corinthians,13,6,0.38,0.77,14,1,2
7040,Atletico-MG,14,8,0.66,0.85,11,0,9
7040,Fluminense,11,3,0.34,0.7,9,3,4
7041,Sport,13,5,0.48,0.81,6,1,2
7041,Internacional,14,8,0.52,0.84,19,3,7
7042,Flamengo,19,10,0.66,0.84,16,1,5
7042,Bragantino,12,3,0.34,0.7,14,2,1
7043,Goias,10,4,0.49,0.79,16,1,5
7043,Bahia,13,3,0.51,0.77,18,3,2
7046,Atletico-GO,11,1,0.36,0.75,10,1,2
7046,Athletico-PR,17,6,0.64,0.87,20,2,11
7047,Coritiba,18,4,0.57,0.84,18,1,9
7047,Santos,6,2,0.43,0.77,25,0,1
7048,Fluminense,6,3,0.59,0.84,17,2,4
7048,Ceara,17,4,0.41,0.75,16,2,3
7049,Sao Paulo,8,1,0.63,0.88,24,1,2
7049,Gremio,11,2,0.37,0.79,15,2,7
7050,Corinthians,19,7,0.38,0.76,14,1,10
7050,Flamengo,9,6,0.62,0.83,13,2,3
7051,Internacional,13,7,0.53,0.87,17,1,6
7051,Vasco,8,3,0.47,0.82,11,0,3
7052,Bragantino,18,4,0.5,0.82,13,1,8
7052,Sport,3,1,0.5,0.78,13,0,6
7053,Fortaleza,10,4,0.52,0.82,14,0,1
7053,Palmeiras,14,3,0.48,0.86,19,2,7
7054,Bahia,13,6,0.33,0.75,14,1,2
7054,Atletico-MG,20,4,0.67,0.86,14,1,8
7055,Botafogo-RJ,23,6,0.63,0.84,18,3,11
7055,Goias,12,4,0.37,0.72,11,0,5
7056,Vasco,17,8,0.64,0.82,12,1,9
7056,Corinthians,12,4,0.36,0.69,18,2,6
7057,Bragantino,14,5,0.54,0.79,17,1,6
7057,Goias,7,1,0.46,0.73,15,3,4
7058,Ceara,15,4,0.36,0.67,22,1,5
7058,Coritiba,15,6,0.64,0.82,12,1,8
7059,Atletico-MG,26,9,0.77,0.88,10,2,13
7059,Sport,3,0,0.23,0.56,11,1,4
7060,Atletico-GO,21,5,0.57,0.86,15,0,6
7060,Palmeiras,12,4,0.43,0.79,17,2,3
7061,Fluminense,19,8,0.47,0.77,13,2,10
7061,Santos,9,2,0.53,0.8,18,3,8
7062,Athletico-PR,5,1,0.66,0.9,15,1,4
7062,Gremio,8,2,0.34,0.78,11,1,2
7063,Internacional,10,5,0.28,0.68,16,1,1
7063,Flamengo,16,6,0.72,0.87,16,1,7
7066,Botafogo-RJ,12,7,0.61,0.85,17,1,4
7066,Ceara,10,4,0.39,0.73,19,0,2
7067,Coritiba,5,1,0.3,0.69,22,0,0
7067,Atletico-GO,14,5,0.7,0.86,18,0,12
7068,Corinthians,8,3,0.34,0.64,16,2,2
7068,Internacional,7,0,0.66,0.78,13,2,4
7069,Fortaleza,4,1,0.43,0.82,14,0,3
7069,Fluminense,11,4,0.57,0.88,18,1,7
7070,Flamengo,17,7,0.54,0.86,18,2,6
7070,Sao Paulo,13,7,0.46,0.85,18,0,4
7071,Sport,11,3,0.41,0.73,17,3,2
7071,Athletico-PR,12,2,0.59,0.81,15,3,5
7072,Santos,9,6,0.57,0.83,19,2,6
7072,Bahia,21,6,0.43,0.8,13,3,9
7073,Goias,19,10,0.46,0.77,16,2,2
7073,Vasco,7,1,0.54,0.81,20,5,6
7074,Palmeiras,19,8,0.35,0.76,10,2,3
7074,Atletico-MG,16,2,0.65,0.85,12,0,9
7075,Gremio,11,3,0.56,0.86,13,1,3
7075,Bragantino,13,7,0.44,0.84,12,0,4
7076,Athletico-PR,21,6,0.63,0.85,20,3,10
7076,Fortaleza,11,5,0.37,0.77,14,4,3
7077,Sao Paulo,20,9,0.65,0.85,9,1,10
7077,Goias,8,3,0.35,0.69,19,1,2
7078,Atletico-GO,16,5,0.45,0.73,22,2,7
7078,Corinthians,6,2,0.55,0.75,25,2,3
7079,Vasco,9,3,0.44,0.78,17,0,0
7079,Palmeiras,8,3,0.56,0.81,19,1,4
7080,Internacional,12,4,0.6,0.88,9,0,9
7080,Coritiba,10,3,0.4,0.82,13,2,3
7081,Bragantino,12,2,0.48,0.74,15,1,5
7081,Santos,4,0,0.52,0.75,20,1,3
7082,Atletico-MG,9,4,0.3,0.71,21,1,2
7082,Flamengo,13,5,0.7,0.87,13,1,7
7083,Bahia,20,5,0.59,0.85,19,1,4
7083,Botafogo-RJ,10,3,0.41,0.8,17,1,4
7084,Fluminense,12,4,0.59,0.86,12,1,4
7084,Gremio,13,4,0.41,0.82,13,2,5
7085,Ceara,25,6,0.54,0.84,17,4,9
7085,Sport,3,0,0.46,0.76,13,0,1
7064,Bahia,13,6,0.33,0.78,14,1,4
7064,Fortaleza,8,1,0.67,0.89,11,2,7
7086,Sport,13,3,0.64,0.82,14,2,4
7086,Vasco,14,4,0.36,0.78,21,1,2
7087,Santos,10,7,0.39,0.71,24,1,2
7087,Internacional,12,6,0.61,0.81,18,2,7
7088,Goias,11,1,0.48,0.8,14,3,8
7088,Athletico-PR,16,8,0.52,0.82,12,0,10
7089,Corinthians,8,1,0.33,0.62,29,2,6
7089,Atletico-MG,13,4,0.67,0.83,11,1,6
7090,Fortaleza,12,5,0.49,0.83,15,1,2
7090,Sao Paulo,7,4,0.51,0.83,18,2,3
7091,Gremio,16,7,0.61,0.9,8,1,3
7091,Ceara,11,3,0.39,0.84,14,0,4
7092,Palmeiras,9,5,0.51,0.84,15,3,3
7092,Fluminense,15,5,0.49,0.85,8,3,5
7093,Flamengo,20,7,0.66,0.88,15,1,11
7093,Atletico-GO,10,5,0.34,0.77,16,2,4
7094,Coritiba,16,2,0.54,0.88,12,1,7
7094,Bahia,15,5,0.46,0.86,12,1,5
7095,Botafogo-RJ,12,3,0.61,0.81,16,2,7
7095,Bragantino,11,5,0.39,0.7,18,0,3
6954,Atletico-MG,21,6,0.65,0.87,8,1,9
6954,Athletico-PR,10,6,0.35,0.76,24,1,1
7044,Vasco,12,5,0.47,0.82,11,1,4
7044,Fortaleza,18,5,0.53,0.82,20,1,11
7096,Bragantino,12,7,0.53,0.88,16,0,5
7096,Bahia,8,1,0.47,0.82,13,0,9
7097,Athletico-PR,13,4,0.61,0.84,22,2,9
7097,Santos,5,4,0.39,0.81,13,1,2
7098,Flamengo,23,9,0.62,0.88,16,0,4
7098,Coritiba,6,1,0.38,0.81,18,1,4
7099,Goias,8,2,0.6,0.85,20,1,1
7099,Palmeiras,14,3,0.4,0.73,15,1,4
7100,Sao Paulo,17,5,0.7,0.87,7,2,7
7100,Vasco,6,3,0.3,0.71,19,2,4
7101,Ceara,11,5,0.46,0.78,11,2,2
7101,Atletico-MG,18,4,0.54,0.82,12,1,7
7102,Internacional,13,4,0.51,0.8,20,1,4
